team_no	attempt_no	turn_no	event_no	time	subject	verb	object
35	1	1	1	0.379	R	shows	observe gesture
35	1	1	2	0.465	R	says	so, ann and bob, let's start building the tracks. i count on you guys. are you ready? also, you need to play this game together, as both of you will see different views at all times. you can talk now to help each other. to see my instructions again, check the information icon on your screens. time to play. let's go!
35	1	1	3	44.481	A	adds	Zermatt-Davos (4-9)
35	1	1	4	51.112	B	presses	help (enabled)
35	1	1	5	53.214	A	presses	help (enabled)
35	1	1	6	54.014	R	shows	thinking gesture
35	1	1	7	54.017	R	says	hmm, i see.
35	1	1	8	98.897	R	shows	observe gesture
35	1	1	9	134.252	B	presses	help (enabled)
35	1	1	10	134.684	A	presses	help (enabled)
35	1	1	11	139.220	A	adds	Luzern-Zermatt (1-4)
35	1	2	12	145.419	B	removes	Zermatt-Davos (4-9)
35	1	2	13	149.131	A	presses	help (enabled)
35	1	2	14	150.888	B	adds	Zermatt-Davos (4-9)
35	1	3	15	154.569	A	presses	help (enabled)
35	1	3	16	155.568	A	presses	help (enabled)
35	1	3	17	160.100	A	adds	Zermatt-Interlaken (4-5)
35	1	3	18	164.215	A	presses	help (enabled)
35	1	3	19	170.214	B	presses	help (enabled)
35	1	3	20	178.029	A	presses	help (enabled)
35	1	3	21	200.662	A	presses	help (enabled)
35	1	3	22	207.894	A	presses	help (enabled)
35	1	3	23	209.974	B	presses	help (enabled)
35	1	3	24	211.987	A	adds	Interlaken-Montreux (5-6)
35	1	4	25	215.761	A	presses	help (enabled)
35	1	4	26	223.295	A	presses	help (enabled)
35	1	4	27	223.542	B	adds	Montreux-Neuchatel (6-7)
35	1	4	28	223.921	A	presses	help (enabled)
35	1	4	29	224.686	A	presses	help (enabled)
35	1	4	30	225.453	A	presses	help (enabled)
35	1	4	31	230.228	A	presses	help (enabled)
35	1	4	32	232.628	B	removes	Luzern-Zermatt (1-4)
35	1	5	33	233.460	A	presses	help (enabled)
35	1	5	34	233.915	A	presses	help (enabled)
35	1	5	35	234.703	A	presses	help (enabled)
35	1	5	36	238.547	A	adds	Luzern-Zermatt (1-4)
35	1	5	37	242.783	A	adds	Interlaken-Bern (5-3)
35	1	6	38	249.445	B	adds	Gallen-Davos (8-9)
35	1	6	39	253.482	B	adds	Zurich-Gallen (2-8)
35	1	7	40	279.252	B	presses	help (enabled)
