team_no	attempt_no	turn_no	event_no	time	subject	verb	object
7	1	1	1	0.315	R	shows	observe gesture
7	1	1	2	0.402	R	says	so, ann and bob, let's start building the tracks. i count on you guys. are you ready? also, you need to play this game together, as both of you will see different views at all times. you can talk now to help each other. to see my instructions again, check the information icon on your screens. time to play. let's go!
7	1	1	3	47.931	A	adds	Interlaken-Montreux (5-6)
7	1	1	4	53.981	R	shows	thinking gesture
7	1	1	5	53.998	R	says	hmm, i see.
7	1	1	6	57.189	A	adds	Montreux-Neuchatel (6-7)
7	1	2	7	65.317	B	adds	Zermatt-Montreux (4-6)
7	1	2	8	68.004	A	presses	submit (disabled)
7	1	2	9	73.275	B	removes	Interlaken-Montreux (5-6)
7	1	3	10	74.640	A	removes	Zermatt-Montreux (4-6)
7	1	3	11	78.558	A	adds	Zermatt-Montreux (4-6)
7	1	4	12	83.450	B	adds	Luzern-Zermatt (1-4)
7	1	4	13	85.674	A	presses	submit (disabled)
7	1	4	14	85.726	B	adds	Luzern-Bern (1-3)
7	1	5	15	91.368	A	adds	Interlaken-Montreux (5-6)
7	1	5	16	100.878	A	adds	Basel-Neuchatel (0-7)
7	1	6	17	102.979	A	presses	submit (disabled)
7	1	6	18	106.049	B	adds	Basel-Bern (0-3)
7	1	6	19	111.867	A	presses	help (enabled)
7	1	6	20	114.697	B	removes	Interlaken-Montreux (5-6)
7	1	7	21	119.313	A	adds	Basel-Zurich (0-2)
7	1	7	22	125.075	A	adds	Zurich-Gallen (2-8)
7	1	8	23	128.165	B	adds	Interlaken-Montreux (5-6)
7	1	8	24	137.660	B	adds	Luzern-Zurich (1-2)
7	1	9	25	142.632	B	presses	help (enabled)
7	1	9	26	142.751	A	adds	Gallen-Davos (8-9)
7	1	9	27	143.347	R	shows	observe gesture
7	1	9	28	150.416	B	presses	help (enabled)
7	1	9	29	153.760	A	adds	Zermatt-Davos (4-9)
7	1	10	30	154.200	B	presses	help (enabled)
7	1	10	31	158.319	A	presses	help (enabled)
7	1	10	32	158.987	R	shows	thinking gesture
7	1	10	33	158.998	R	says	hmm, i see.
7	1	10	34	160.115	B	adds	Interlaken-Bern (5-3)
7	1	10	35	162.475	B	adds	Luzern-Interlaken (1-5)
7	1	11	36	168.240	A	adds	Zurich-Davos (2-9)
7	1	11	37	171.406	A	adds	Luzern-Davos (1-9)
7	1	12	38	176.999	B	adds	Zermatt-Interlaken (4-5)
7	1	12	39	178.810	B	adds	Interlaken-Neuchatel (5-7)
7	1	13	40	194.268	A	adds	Zurich-Bern (2-3)
7	1	13	41	230.091	A	adds	Neuchatel-Bern (7-3)
7	1	14	42	257.036	A	presses	submit (enabled)
7	1	14	43	257.134	T	submits	cost=64 (opt_cost=22)
7	1	14	44	257.415	B	presses	submit (enabled)
7	1	14	45	257.820	R	shows	up_left gesture
7	1	14	46	257.822	R	shows	talking emotion
7	1	14	47	257.896	R	says	you are away from the minimum by 42 francs. let's try again.
7	1	14	48	264.468	R	shows	talking emotion
7	1	14	49	264.470	R	shows	point_front gesture
7	1	14	50	264.555	R	says	by the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
7	2	14	51	277.949	B	adds	Luzern-Bern (1-3)
7	2	14	52	278.582	A	presses	compare (enabled)
7	2	14	53	279.324	B	adds	Luzern-Interlaken (1-5)
7	2	15	54	283.960	A	adds	Interlaken-Neuchatel (5-7)
7	2	15	55	285.544	A	adds	Zermatt-Interlaken (4-5)
7	2	16	56	288.889	A	presses	apply (enabled)
7	2	16	57	288.899	A	loads	[(0, 2), (0, 3), (0, 7), (1, 2), (1, 3), (1, 4), (1, 5), (1, 9), (2, 3), (2, 8), (2, 9), (4, 5), (4, 6), (4, 9), (5, 3), (5, 6), (5, 7), (6, 7), (7, 3), (8, 9)]
7	2	16	58	292.125	A	presses	compare (enabled)
7	2	16	59	301.350	B	removes	Luzern-Davos (1-9)
7	2	16	60	302.287	B	removes	Zurich-Davos (2-9)
7	2	17	61	305.820	A	adds	Luzern-Davos (1-9)
7	2	17	62	308.749	B	presses	compare (enabled)
7	2	17	63	310.465	B	presses	apply (enabled)
7	2	17	64	310.475	B	loads	[(0, 2), (0, 3), (0, 7), (1, 2), (1, 3), (1, 4), (1, 5), (1, 9), (2, 3), (2, 8), (2, 9), (4, 5), (4, 6), (4, 9), (5, 3), (5, 6), (5, 7), (6, 7), (7, 3), (8, 9)]
7	2	17	65	311.089	B	presses	apply (enabled)
7	2	17	66	311.215	B	presses	apply (enabled)
7	2	17	67	311.432	B	presses	apply (enabled)
7	2	17	68	336.476	A	presses	submit (enabled)
7	2	17	69	339.102	T	submits	cost=64 (opt_cost=22)
7	2	17	70	339.365	B	presses	submit (enabled)
7	2	17	71	339.622	R	shows	talking emotion
7	2	17	72	339.624	R	shows	up_left gesture
7	2	17	73	339.704	R	says	you are away from the minimum by 42 francs. let's try again.
7	3	17	74	355.730	A	adds	Zermatt-Montreux (4-6)
