team_no	attempt_no	turn_no	event_no	time	subject	verb	object
38	1	1	1	0.238	R	shows	observe gesture
38	1	1	2	0.301	R	says	so, ann and bob, let's start building the tracks. i count on you guys. are you ready? also, you need to play this game together, as both of you will see different views at all times. you can talk now to help each other. to see my instructions again, check the information icon on your screens. time to play. let's go!
38	1	1	3	52.050	A	adds	Zermatt-Davos (4-9)
38	1	1	4	53.938	R	shows	thinking gesture
38	1	1	5	53.952	R	says	hmm, i see.
38	1	1	6	58.822	A	adds	Gallen-Davos (8-9)
38	1	2	7	68.698	B	adds	Zurich-Gallen (2-8)
38	1	2	8	77.890	B	adds	Basel-Zurich (0-2)
38	1	3	9	83.738	A	adds	Basel-Bern (0-3)
38	1	3	10	88.971	A	adds	Zurich-Bern (2-3)
38	1	4	11	97.695	B	adds	Luzern-Bern (1-3)
38	1	4	12	98.938	R	shows	observe gesture
38	1	4	13	101.831	B	adds	Luzern-Zermatt (1-4)
38	1	5	14	107.303	A	adds	Zermatt-Montreux (4-6)
38	1	5	15	110.128	A	adds	Interlaken-Montreux (5-6)
38	1	6	16	115.564	B	adds	Interlaken-Neuchatel (5-7)
38	1	6	17	115.805	R	shows	observe gesture
38	1	6	18	130.657	B	adds	Basel-Neuchatel (0-7)
38	1	7	19	135.075	A	presses	submit (enabled)
38	1	7	20	142.082	A	presses	submit (enabled)
38	1	7	21	142.128	B	presses	submit (enabled)
38	1	7	22	142.181	T	submits	cost=38 (opt_cost=22)
38	1	7	23	144.423	R	shows	talking emotion
38	1	7	24	144.424	R	shows	up_left gesture
38	1	7	25	144.490	R	says	you are away from the minimum by 16 francs. let's try again.
38	1	7	26	151.119	R	shows	talking emotion
38	1	7	27	151.119	R	shows	point_front gesture
38	1	7	28	151.122	R	says	by the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
38	1	7	29	159.003	R	shows	thinking gesture
38	1	7	30	159.007	R	says	hmm, i see.
38	2	7	31	163.542	B	presses	compare (enabled)
38	2	7	32	167.776	B	presses	compare (enabled)
38	2	7	33	168.144	B	presses	compare (enabled)
38	2	7	34	181.617	A	adds	Gallen-Davos (8-9)
38	2	7	35	185.350	A	adds	Zurich-Gallen (2-8)
38	2	8	36	193.359	A	presses	compare (enabled)
38	2	8	37	202.009	B	adds	Basel-Zurich (0-2)
38	2	8	38	205.285	B	adds	Basel-Neuchatel (0-7)
38	2	9	39	209.105	A	adds	Montreux-Neuchatel (6-7)
38	2	9	40	213.095	A	adds	Zermatt-Montreux (4-6)
38	2	10	41	220.026	B	adds	Zermatt-Davos (4-9)
38	2	10	42	234.903	B	adds	Luzern-Davos (1-9)
38	2	11	43	238.162	A	adds	Luzern-Zurich (1-2)
38	2	11	44	242.424	A	adds	Luzern-Zermatt (1-4)
38	2	12	45	246.106	A	presses	compare (enabled)
38	2	12	46	247.643	B	adds	Luzern-Bern (1-3)
38	2	12	47	249.041	B	adds	Luzern-Interlaken (1-5)
38	2	13	48	251.241	B	presses	submit (enabled)
38	2	13	49	252.232	A	adds	Interlaken-Neuchatel (5-7)
38	2	13	50	253.952	A	adds	Interlaken-Montreux (5-6)
38	2	14	51	266.214	A	presses	submit (enabled)
38	2	14	52	266.233	B	adds	Basel-Bern (0-3)
38	2	14	53	266.572	T	submits	cost=46 (opt_cost=22)
38	2	14	54	268.492	B	presses	submit (enabled)
38	2	14	55	268.819	R	shows	up_left gesture
38	2	14	56	268.819	R	shows	talking emotion
38	2	14	57	268.949	R	says	you are not that far from the minimum; the difference is only 24 francs. i am sure you can do it.
38	3	14	58	281.386	A	presses	compare (enabled)
38	3	14	59	285.195	B	adds	Interlaken-Montreux (5-6)
38	3	14	60	291.461	B	adds	Interlaken-Neuchatel (5-7)
38	3	15	61	297.210	A	adds	Neuchatel-Bern (7-3)
38	3	15	62	300.827	A	adds	Basel-Neuchatel (0-7)
38	3	16	63	303.456	A	presses	compare (enabled)
38	3	16	64	308.060	B	adds	Luzern-Bern (1-3)
38	3	16	65	315.770	B	adds	Basel-Zurich (0-2)
38	3	17	66	316.015	A	adds	Montreux-Neuchatel (6-7)
38	3	17	67	318.061	A	adds	Zermatt-Montreux (4-6)
38	3	18	68	320.822	A	presses	compare (enabled)
38	3	18	69	323.810	A	presses	compare (enabled)
38	3	18	70	327.297	B	adds	Luzern-Zurich (1-2)
38	3	18	71	336.253	B	adds	Zurich-Bern (2-3)
38	3	19	72	337.968	A	adds	Luzern-Zermatt (1-4)
38	3	19	73	342.137	A	adds	Zermatt-Interlaken (4-5)
38	3	20	74	347.395	B	adds	Zurich-Gallen (2-8)
38	3	20	75	351.420	B	adds	Gallen-Davos (8-9)
38	3	21	76	356.320	A	adds	Zermatt-Davos (4-9)
38	3	21	77	366.365	A	adds	Luzern-Davos (1-9)
38	3	22	78	368.970	A	presses	compare (enabled)
38	3	22	79	370.086	A	presses	compare (enabled)
38	3	22	80	371.243	B	presses	submit (enabled)
38	3	22	81	384.952	A	presses	submit (enabled)
38	3	22	82	385.013	T	submits	cost=53 (opt_cost=22)
38	4	22	83	385.573	B	adds	Luzern-Interlaken (1-5)
38	4	22	84	386.295	B	presses	submit (enabled)
38	4	22	85	387.325	R	shows	up_left gesture
38	4	22	86	387.325	R	shows	talking emotion
38	4	22	87	387.396	R	says	you are away from the minimum by 31 francs. let's try again.
38	4	22	88	393.922	A	presses	compare (enabled)
38	4	22	89	404.990	B	adds	Luzern-Zermatt (1-4)
38	4	23	90	409.817	B	adds	Luzern-Bern (1-3)
38	4	24	91	417.381	A	adds	Zurich-Bern (2-3)
38	4	24	92	427.544	A	adds	Luzern-Zurich (1-2)
38	4	25	93	435.357	B	adds	Basel-Zurich (0-2)
38	4	25	94	437.792	B	adds	Basel-Bern (0-3)
38	4	26	95	438.353	A	adds	Zurich-Gallen (2-8)
38	4	26	96	440.094	A	adds	Gallen-Davos (8-9)
38	4	27	97	449.006	B	removes	Gallen-Davos (8-9)
38	4	27	98	456.846	B	adds	Gallen-Davos (8-9)
38	4	28	99	459.695	A	adds	Luzern-Davos (1-9)
38	4	28	100	461.213	A	adds	Zermatt-Davos (4-9)
38	4	29	101	463.695	A	presses	compare (enabled)
38	4	29	102	467.873	B	adds	Basel-Neuchatel (0-7)
38	4	29	103	470.448	B	adds	Neuchatel-Bern (7-3)
38	4	30	104	471.033	A	adds	Zermatt-Montreux (4-6)
38	4	30	105	472.181	A	adds	Montreux-Neuchatel (6-7)
38	4	31	106	473.138	B	presses	compare (enabled)
38	4	31	107	473.993	B	presses	previous (enabled)
38	4	31	108	474.472	B	presses	previous (enabled)
38	4	31	109	480.841	B	adds	Interlaken-Bern (5-3)
38	4	31	110	486.877	B	adds	Luzern-Interlaken (1-5)
38	4	32	111	487.313	A	adds	Interlaken-Montreux (5-6)
38	4	32	112	488.135	A	adds	Interlaken-Neuchatel (5-7)
38	4	33	113	490.027	B	presses	previous (enabled)
38	4	33	114	492.481	A	presses	compare (enabled)
38	4	33	115	494.918	A	presses	compare (enabled)
38	4	33	116	499.566	B	adds	Zermatt-Interlaken (4-5)
38	4	33	117	504.862	B	adds	Zurich-Davos (2-9)
38	4	34	118	506.433	A	presses	submit (enabled)
38	4	34	119	506.584	T	submits	cost=64 (opt_cost=22)
38	4	34	120	508.356	B	presses	submit (enabled)
38	4	34	121	508.838	R	shows	talking emotion
