team_no	attempt_no	turn_no	event_no	time	subject	verb	object
16	1	1	1	0.358	R	shows	observe gesture
16	1	1	2	0.491	R	says	so, ann and bob, let's start building the tracks. i count on you guys. are you ready? also, you need to play this game together, as both of you will see different views at all times. you can talk now to help each other. to see my instructions again, check the information icon on your screens. time to play. let's go!
16	1	1	3	56.118	R	shows	thinking gesture
16	1	1	4	56.151	R	says	hmm, i see.
16	1	1	5	65.185	B	presses	help (enabled)
16	1	1	6	81.778	A	presses	help (enabled)
16	1	1	7	92.417	A	presses	help (enabled)
16	1	1	8	100.370	A	adds	Gallen-Davos (8-9)
16	1	1	9	101.118	R	shows	observe gesture
16	1	1	10	161.118	R	shows	thinking gesture
16	1	1	11	161.158	R	says	hmm, i see.
16	1	1	12	169.082	A	adds	Zurich-Gallen (2-8)
16	1	2	13	181.733	B	adds	Basel-Zurich (0-2)
16	1	2	14	194.269	B	removes	Basel-Zurich (0-2)
16	1	3	15	205.501	A	adds	Basel-Zurich (0-2)
16	1	3	16	218.297	A	adds	Basel-Neuchatel (0-7)
16	1	4	17	225.765	B	adds	Basel-Bern (0-3)
16	1	4	18	232.563	B	adds	Interlaken-Neuchatel (5-7)
16	1	5	19	242.130	A	adds	Interlaken-Montreux (5-6)
16	1	5	20	268.235	A	removes	Basel-Bern (0-3)
16	1	6	21	276.320	B	adds	Zermatt-Montreux (4-6)
16	1	6	22	279.911	B	adds	Luzern-Zermatt (1-4)
16	1	7	23	299.959	A	adds	Luzern-Bern (1-3)
16	1	7	24	300.291	R	shows	observe gesture
16	1	7	25	309.949	B	presses	submit (enabled)
16	1	7	26	328.312	T	submits	cost=29 (opt_cost=22)
16	1	7	27	329.160	A	presses	submit (enabled)
16	1	7	28	329.959	R	shows	talking emotion
16	1	7	29	329.959	R	shows	up_left gesture
16	1	7	30	330.027	R	says	you are away from the minimum by 7 francs. let's try again.
16	1	7	31	336.181	R	shows	talking emotion
16	1	7	32	336.192	R	shows	point_front gesture
16	1	7	33	336.304	R	says	by the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
16	2	7	34	353.527	B	presses	compare (enabled)
16	2	7	35	355.090	A	presses	help (enabled)
16	2	7	36	388.293	A	adds	Zurich-Bern (2-3)
16	2	7	37	392.234	A	adds	Basel-Bern (0-3)
16	2	8	38	401.139	A	presses	compare (enabled)
16	2	8	39	432.050	B	adds	Zurich-Gallen (2-8)
16	2	8	40	437.296	A	presses	compare (enabled)
16	2	8	41	441.660	B	adds	Gallen-Davos (8-9)
16	2	9	42	452.813	A	adds	Luzern-Davos (1-9)
16	2	9	43	458.380	A	removes	Luzern-Davos (1-9)
16	2	10	44	461.118	R	shows	observe gesture
16	2	10	45	464.950	B	adds	Zermatt-Davos (4-9)
16	2	10	46	472.140	B	adds	Luzern-Zermatt (1-4)
16	2	11	47	488.714	A	adds	Luzern-Interlaken (1-5)
16	2	11	48	498.185	A	removes	Luzern-Interlaken (1-5)
16	2	12	49	501.426	B	adds	Interlaken-Bern (5-3)
16	2	12	50	505.846	B	removes	Interlaken-Bern (5-3)
16	2	13	51	511.551	A	adds	Luzern-Interlaken (1-5)
16	2	13	52	525.859	A	adds	Zermatt-Interlaken (4-5)
16	2	14	53	527.915	B	removes	Luzern-Interlaken (1-5)
16	2	14	54	534.829	B	adds	Interlaken-Montreux (5-6)
16	2	15	55	540.992	A	removes	Interlaken-Montreux (5-6)
16	2	15	56	543.055	A	adds	Interlaken-Neuchatel (5-7)
16	2	16	57	548.534	B	adds	Montreux-Neuchatel (6-7)
16	2	16	58	554.681	B	presses	submit (enabled)
16	2	16	59	554.774	T	submits	cost=24 (opt_cost=22)
16	2	16	60	555.689	A	presses	submit (enabled)
16	2	16	61	556.833	A	presses	submit (enabled)
16	2	16	62	557.081	R	shows	up_left gesture
16	2	16	63	557.082	R	shows	talking emotion
16	2	16	64	557.137	R	says	you are not that far from the minimum; the difference is only 2 francs. i am sure you can do it.
16	3	16	65	571.423	A	presses	compare (enabled)
16	3	16	66	574.716	B	adds	Gallen-Davos (8-9)
16	3	16	67	582.632	B	adds	Zurich-Gallen (2-8)
16	3	17	68	611.860	A	removes	Zurich-Gallen (2-8)
16	3	17	69	620.103	A	adds	Zermatt-Davos (4-9)
16	3	18	70	626.685	B	adds	Zermatt-Interlaken (4-5)
16	3	18	71	643.499	B	adds	Interlaken-Neuchatel (5-7)
16	3	19	72	650.341	A	adds	Montreux-Neuchatel (6-7)
16	3	19	73	654.995	A	adds	Basel-Neuchatel (0-7)
16	3	20	74	657.593	B	removes	Basel-Neuchatel (0-7)
16	3	20	75	672.825	B	adds	Interlaken-Montreux (5-6)
16	3	21	76	689.348	A	removes	Interlaken-Montreux (5-6)
16	3	21	77	693.958	A	adds	Interlaken-Bern (5-3)
16	3	22	78	700.982	B	removes	Interlaken-Bern (5-3)
16	3	22	79	709.260	B	adds	Luzern-Zermatt (1-4)
16	3	23	80	719.253	A	removes	Luzern-Zermatt (1-4)
16	3	23	81	733.984	A	adds	Luzern-Interlaken (1-5)
16	3	24	82	739.680	B	removes	Luzern-Interlaken (1-5)
16	3	24	83	753.864	B	adds	Zurich-Gallen (2-8)
16	3	25	84	763.714	A	adds	Basel-Zurich (0-2)
16	3	25	85	770.547	A	removes	Basel-Zurich (0-2)
16	3	26	86	774.794	B	adds	Zurich-Bern (2-3)
16	3	26	87	777.726	B	adds	Basel-Bern (0-3)
16	3	27	88	786.461	B	presses	submit (disabled)
16	3	27	89	796.878	A	adds	Luzern-Zermatt (1-4)
16	3	27	90	803.236	A	removes	Luzern-Zermatt (1-4)
16	3	28	91	805.197	B	adds	Luzern-Bern (1-3)
16	3	28	92	819.272	B	removes	Luzern-Bern (1-3)
16	3	29	93	827.394	A	adds	Luzern-Zermatt (1-4)
16	3	29	94	828.581	B	presses	submit (enabled)
16	3	29	95	828.633	T	submits	cost=24 (opt_cost=22)
16	3	29	96	829.114	A	presses	submit (enabled)
16	3	29	97	830.013	R	shows	up_left gesture
16	3	29	98	830.014	R	shows	talking emotion
16	3	29	99	830.120	R	says	you are not that far from the minimum; the difference is only 2 francs. i am sure you can do it.
16	4	29	100	843.156	A	adds	Gallen-Davos (8-9)
16	4	29	101	846.123	A	adds	Luzern-Davos (1-9)
16	4	30	102	852.925	B	adds	Zurich-Gallen (2-8)
16	4	30	103	859.035	B	adds	Zurich-Bern (2-3)
16	4	31	104	872.352	A	adds	Interlaken-Bern (5-3)
16	4	31	105	875.262	A	removes	Interlaken-Bern (5-3)
16	4	32	106	879.116	B	adds	Interlaken-Bern (5-3)
16	4	32	107	888.461	B	removes	Interlaken-Bern (5-3)
16	4	33	108	903.386	A	adds	Basel-Zurich (0-2)
16	4	33	109	904.910	A	removes	Basel-Zurich (0-2)
16	4	34	110	911.885	B	removes	Luzern-Davos (1-9)
16	4	34	111	913.892	B	adds	Zermatt-Davos (4-9)
16	4	35	112	921.648	A	removes	Zermatt-Davos (4-9)
16	4	35	113	923.813	B	presses	compare (enabled)
16	4	35	114	926.282	A	adds	Luzern-Davos (1-9)
16	4	36	115	935.209	B	removes	Luzern-Davos (1-9)
16	4	36	116	941.038	B	adds	Basel-Bern (0-3)
16	4	37	117	948.871	A	removes	Basel-Bern (0-3)
16	4	37	118	956.814	A	adds	Luzern-Bern (1-3)
16	4	38	119	988.004	A	presses	previous (enabled)
16	4	38	120	989.144	A	presses	previous (enabled)
16	4	38	121	990.206	A	presses	compare (enabled)
16	4	38	122	990.259	A	presses	next (enabled)
16	4	38	123	990.451	A	presses	compare (enabled)
16	4	38	124	990.466	A	presses	next (enabled)
16	4	38	125	990.688	A	presses	compare (enabled)
16	4	38	126	990.991	A	presses	compare (enabled)
16	4	38	127	991.259	A	presses	compare (enabled)
16	4	38	128	993.661	B	adds	Luzern-Davos (1-9)
16	4	38	129	999.058	B	removes	Luzern-Davos (1-9)
16	4	39	130	1012.099	A	adds	Interlaken-Bern (5-3)
16	4	39	131	1021.163	A	adds	Interlaken-Neuchatel (5-7)
16	4	40	132	1026.488	B	adds	Basel-Bern (0-3)
16	4	40	133	1028.454	B	adds	Neuchatel-Bern (7-3)
16	4	41	134	1033.332	A	adds	Montreux-Neuchatel (6-7)
16	4	41	135	1037.053	A	adds	Zermatt-Montreux (4-6)
16	4	42	136	1038.744	B	adds	Luzern-Zermatt (1-4)
16	4	42	137	1040.726	B	adds	Zermatt-Interlaken (4-5)
16	4	43	138	1046.690	A	adds	Zermatt-Davos (4-9)
16	4	43	139	1048.873	A	adds	Luzern-Davos (1-9)
16	4	44	140	1053.559	B	adds	Basel-Neuchatel (0-7)
