team_no	attempt_no	turn_no	event_no	time	subject	verb	object
44	1	1	1	0.192	R	shows	observe gesture
44	1	1	2	0.271	R	says	so, ann and bob, let's start building the tracks. i count on you guys. are you ready? also, you need to play this game together, as both of you will see different views at all times. you can talk now to help each other. to see my instructions again, check the information icon on your screens. time to play. let's go!
44	1	1	3	45.833	A	presses	help (enabled)
44	1	1	4	47.598	B	presses	help (enabled)
44	1	1	5	53.397	R	shows	thinking gesture
44	1	1	6	53.403	R	says	hmm, i see.
44	1	1	7	60.133	B	presses	help (enabled)
44	1	1	8	98.453	R	shows	observe gesture
44	1	1	9	103.688	A	presses	submit (disabled)
44	1	1	10	120.663	B	presses	help (enabled)
44	1	1	11	131.770	A	adds	Interlaken-Montreux (5-6)
44	1	1	12	134.203	A	presses	submit (disabled)
44	1	1	13	145.068	A	adds	Interlaken-Neuchatel (5-7)
44	1	2	14	155.988	A	presses	submit (disabled)
44	1	2	15	158.459	R	shows	thinking gesture
44	1	2	16	158.463	R	says	hmm, i see.
44	1	2	17	169.674	B	adds	Basel-Neuchatel (0-7)
44	1	2	18	173.906	B	adds	Basel-Bern (0-3)
44	1	3	19	180.147	A	adds	Zurich-Bern (2-3)
44	1	3	20	185.388	A	adds	Zurich-Gallen (2-8)
44	1	4	21	193.499	B	adds	Gallen-Davos (8-9)
44	1	4	22	197.008	B	adds	Luzern-Davos (1-9)
44	1	5	23	204.697	A	adds	Luzern-Zurich (1-2)
44	1	5	24	210.886	A	adds	Basel-Zurich (0-2)
44	1	6	25	219.461	B	adds	Luzern-Zermatt (1-4)
44	1	6	26	219.883	R	shows	observe gesture
44	1	6	27	233.756	A	presses	submit (enabled)
44	1	6	28	234.720	T	submits	cost=35 (opt_cost=22)
44	1	6	29	236.093	B	presses	submit (enabled)
44	1	6	30	236.364	R	shows	talking emotion
44	1	6	31	236.366	R	shows	up_left gesture
44	1	6	32	236.494	R	says	you are away from the minimum by 13 francs. let's try again.
44	1	6	33	242.836	R	shows	talking emotion
44	1	6	34	242.836	R	shows	point_front gesture
44	1	6	35	242.839	R	says	by the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
44	2	6	36	255.133	A	presses	compare (enabled)
44	2	6	37	260.861	B	presses	help (enabled)
44	2	6	38	280.326	B	adds	Interlaken-Montreux (5-6)
44	2	6	39	282.984	A	presses	submit (disabled)
44	2	6	40	283.240	B	adds	Interlaken-Neuchatel (5-7)
44	2	7	41	289.005	A	adds	Neuchatel-Bern (7-3)
44	2	7	42	293.831	A	adds	Luzern-Bern (1-3)
44	2	8	43	299.359	B	adds	Basel-Bern (0-3)
44	2	8	44	305.482	B	adds	Zurich-Bern (2-3)
44	2	9	45	308.687	A	adds	Luzern-Davos (1-9)
44	2	9	46	313.476	A	adds	Zurich-Davos (2-9)
44	2	10	47	319.336	B	adds	Gallen-Davos (8-9)
44	2	10	48	322.110	B	adds	Zermatt-Davos (4-9)
44	2	11	49	337.237	A	presses	submit (enabled)
44	2	11	50	353.868	A	presses	submit (selected)
44	2	11	51	354.823	A	presses	submit (enabled)
44	2	11	52	354.876	T	submits	cost=33 (opt_cost=22)
44	2	11	53	356.027	B	presses	submit (enabled)
44	2	11	54	357.103	R	shows	talking emotion
44	2	11	55	357.105	R	shows	up_left gesture
44	2	11	56	357.166	B	presses	submit (enabled)
44	2	11	57	357.298	R	says	you are away from the minimum by 11 francs. let's try again.
44	3	11	58	367.437	A	adds	Zermatt-Montreux (4-6)
44	3	11	59	371.352	A	adds	Zermatt-Davos (4-9)
