team_no	attempt_no	turn_no	event_no	time	subject	verb	object
40	1	1	1	0.262	R	shows	observe gesture
40	1	1	2	0.339	R	says	so, ann and bob, let's start building the tracks. i count on you guys. are you ready? also, you need to play this game together, as both of you will see different views at all times. you can talk now to help each other. to see my instructions again, check the information icon on your screens. time to play. let's go!
40	1	1	3	53.777	R	shows	thinking gesture
40	1	1	4	53.791	R	says	hmm, i see.
40	1	1	5	58.359	A	presses	help (enabled)
40	1	1	6	61.923	B	presses	help (enabled)
40	1	1	7	98.804	R	shows	observe gesture
40	1	1	8	135.100	A	adds	Montreux-Neuchatel (6-7)
40	1	1	9	138.718	A	adds	Interlaken-Montreux (5-6)
40	1	2	10	148.682	A	presses	submit (disabled)
40	1	2	11	150.295	A	presses	submit (disabled)
40	1	2	12	150.762	B	adds	Zermatt-Interlaken (4-5)
40	1	2	13	158.743	R	shows	thinking gesture
40	1	2	14	158.755	R	says	hmm, i see.
40	1	2	15	159.269	B	adds	Basel-Neuchatel (0-7)
40	1	3	16	173.565	A	adds	Luzern-Zermatt (1-4)
40	1	3	17	176.960	A	adds	Luzern-Bern (1-3)
40	1	4	18	187.697	B	adds	Zurich-Bern (2-3)
40	1	4	19	202.508	B	adds	Zurich-Gallen (2-8)
40	1	5	20	204.845	A	adds	Gallen-Davos (8-9)
40	1	5	21	207.076	R	shows	observe gesture
40	1	5	22	230.642	A	presses	submit (enabled)
40	1	5	23	237.821	T	submits	cost=26 (opt_cost=22)
40	1	5	24	239.749	B	presses	submit (enabled)
40	1	5	25	240.013	R	shows	talking emotion
40	1	5	26	240.014	R	shows	up_left gesture
40	1	5	27	240.089	R	says	you are away from the minimum by 4 francs. let's try again.
40	1	5	28	246.390	R	shows	talking emotion
40	1	5	29	246.390	R	shows	point_front gesture
40	1	5	30	246.496	R	says	by the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
40	2	5	31	260.182	B	presses	compare (enabled)
40	2	5	32	265.929	B	presses	compare (enabled)
40	2	5	33	278.773	R	shows	observe gesture
40	2	5	34	306.128	A	adds	Basel-Neuchatel (0-7)
40	2	5	35	324.378	A	adds	Montreux-Neuchatel (6-7)
40	2	6	36	331.350	B	adds	Interlaken-Montreux (5-6)
40	2	6	37	331.427	A	presses	compare (enabled)
40	2	6	38	340.244	A	presses	compare (enabled)
40	2	6	39	355.241	B	removes	Interlaken-Montreux (5-6)
40	2	7	40	366.885	B	presses	compare (enabled)
40	2	7	41	372.579	A	adds	Interlaken-Montreux (5-6)
40	2	7	42	406.488	A	adds	Zermatt-Interlaken (4-5)
40	2	8	43	423.651	B	adds	Basel-Bern (0-3)
40	2	8	44	458.841	R	shows	observe gesture
40	2	8	45	518.970	B	adds	Zurich-Bern (2-3)
40	2	9	46	524.231	A	adds	Luzern-Zurich (1-2)
40	2	9	47	539.931	A	adds	Luzern-Davos (1-9)
40	2	10	48	552.283	B	adds	Gallen-Davos (8-9)
40	2	10	49	557.014	B	adds	Zermatt-Davos (4-9)
40	2	11	50	564.844	A	adds	Luzern-Bern (1-3)
40	2	11	51	567.224	A	removes	Luzern-Bern (1-3)
40	2	12	52	578.744	R	shows	thinking gesture
40	2	12	53	578.755	R	says	hmm, i see.
40	2	12	54	590.983	A	presses	submit (enabled)
40	2	12	55	593.511	T	submits	cost=28 (opt_cost=22)
40	2	12	56	595.033	B	presses	submit (enabled)
40	2	12	57	595.704	R	shows	talking emotion
40	2	12	58	595.707	R	shows	up_left gesture
40	2	12	59	595.790	R	says	you are not that far from the minimum; the difference is only 6 francs. i am sure you can do it.
40	3	12	60	617.167	A	presses	compare (enabled)
40	3	12	61	645.080	B	adds	Montreux-Neuchatel (6-7)
40	3	12	62	650.488	B	adds	Basel-Neuchatel (0-7)
40	3	13	63	659.368	A	adds	Zermatt-Montreux (4-6)
40	3	13	64	665.565	A	adds	Zermatt-Davos (4-9)
40	3	14	65	675.882	B	adds	Luzern-Davos (1-9)
40	3	14	66	679.015	B	adds	Luzern-Interlaken (1-5)
40	3	15	67	701.358	A	adds	Interlaken-Bern (5-3)
40	3	15	68	706.321	A	adds	Zurich-Bern (2-3)
40	3	16	69	717.252	B	adds	Zurich-Gallen (2-8)
40	3	16	70	722.915	A	presses	submit (enabled)
40	3	16	71	724.088	T	submits	cost=28 (opt_cost=22)
40	3	16	72	725.998	B	presses	submit (enabled)
40	3	16	73	726.264	R	shows	talking emotion
40	3	16	74	726.266	R	shows	up_left gesture
40	3	16	75	726.339	R	says	you are away from the minimum by 6 francs. let's try again.
40	4	16	76	733.801	A	presses	compare (enabled)
40	4	16	77	758.194	A	presses	submit (disabled)
40	4	16	78	758.577	A	presses	submit (disabled)
40	4	16	79	758.770	A	presses	submit (disabled)
40	4	16	80	759.354	A	presses	compare (enabled)
40	4	16	81	761.878	B	adds	Basel-Zurich (0-2)
40	4	16	82	804.089	B	adds	Zurich-Gallen (2-8)
40	4	17	83	827.371	A	adds	Gallen-Davos (8-9)
40	4	17	84	830.977	A	adds	Zermatt-Davos (4-9)
40	4	18	85	844.291	B	adds	Zermatt-Montreux (4-6)
40	4	18	86	861.169	A	presses	previous (enabled)
40	4	18	87	861.489	A	presses	previous (enabled)
40	4	18	88	863.477	A	presses	compare (enabled)
40	4	18	89	863.490	A	presses	next (enabled)
40	4	18	90	873.622	B	adds	Interlaken-Montreux (5-6)
40	4	19	91	880.562	B	presses	previous (enabled)
40	4	19	92	884.712	B	presses	compare (enabled)
40	4	19	93	884.726	B	presses	next (enabled)
40	4	19	94	890.142	B	presses	previous (enabled)
40	4	19	95	891.289	A	adds	Interlaken-Neuchatel (5-7)
40	4	19	96	899.922	A	adds	Neuchatel-Bern (7-3)
40	4	20	97	921.882	A	presses	submit (enabled)
40	4	20	98	921.927	T	submits	cost=30 (opt_cost=22)
40	5	20	99	922.477	B	adds	Luzern-Bern (1-3)
40	5	20	100	923.144	B	presses	submit (enabled)
40	5	20	101	924.291	R	shows	talking emotion
40	5	20	102	924.293	R	shows	up_left gesture
40	5	20	103	924.376	R	says	you are not that far from the minimum; the difference is only 8 francs. i am sure you can do it.
40	5	20	104	934.888	A	presses	compare (enabled)
40	5	20	105	938.420	A	presses	apply (enabled)
40	5	20	106	938.430	A	loads	[(0, 2), (1, 3), (2, 8), (4, 6), (4, 9), (5, 6), (5, 7), (7, 3), (8, 9)]
40	5	20	107	940.401	A	presses	apply (enabled)
40	5	20	108	940.411	A	loads	[(0, 2), (1, 3), (2, 8), (4, 6), (4, 9), (5, 6), (5, 7), (7, 3), (8, 9)]
40	5	20	109	941.178	A	presses	apply (enabled)
40	5	20	110	941.338	A	presses	apply (enabled)
40	5	20	111	941.541	A	presses	apply (enabled)
40	5	20	112	941.692	A	presses	apply (enabled)
40	5	20	113	944.480	A	presses	compare (enabled)
40	5	20	114	945.176	A	presses	previous (enabled)
40	5	20	115	945.395	A	presses	previous (enabled)
40	5	20	116	945.595	A	presses	previous (enabled)
40	5	20	117	947.008	A	presses	compare (enabled)
40	5	20	118	947.026	A	presses	next (enabled)
40	5	20	119	947.596	A	presses	compare (enabled)
40	5	20	120	947.627	A	presses	next (enabled)
40	5	20	121	950.672	A	presses	compare (enabled)
40	5	20	122	950.684	A	presses	next (enabled)
40	5	20	123	963.619	B	presses	submit (enabled)
40	5	20	124	967.881	A	presses	submit (enabled)
40	5	20	125	968.070	T	submits	cost=30 (opt_cost=22)
40	5	20	126	970.280	R	shows	talking emotion
40	5	20	127	970.287	R	shows	up_left gesture
40	5	20	128	970.532	R	says	you are away from the minimum by 8 francs. let's try again.
40	5	20	129	976.854	R	shows	talking emotion
40	5	20	130	976.854	R	shows	up_right gesture
40	5	20	131	977.086	R	says	hey guys, maybe, it would be easier to solve the problem if you look at your previous solutions more.
40	6	20	132	991.648	A	presses	compare (enabled)
40	6	20	133	1008.923	B	adds	Gallen-Davos (8-9)
40	6	20	134	1033.468	A	presses	previous (enabled)
40	6	20	135	1034.112	A	presses	previous (enabled)
40	6	20	136	1036.078	A	presses	compare (enabled)
40	6	20	137	1036.093	A	presses	next (enabled)
40	6	20	138	1036.865	A	presses	compare (enabled)
40	6	20	139	1036.901	A	presses	next (enabled)
40	6	20	140	1042.094	B	adds	Zermatt-Davos (4-9)
40	6	21	141	1054.453	B	presses	previous (enabled)
40	6	21	142	1059.218	B	presses	previous (enabled)
40	6	21	143	1068.072	A	adds	Zermatt-Montreux (4-6)
40	6	21	144	1075.826	B	presses	compare (enabled)
40	6	21	145	1075.837	B	presses	next (enabled)
40	6	21	146	1080.283	B	presses	compare (enabled)
40	6	21	147	1080.298	B	presses	next (enabled)
40	6	21	148	1082.379	B	presses	previous (enabled)
40	6	21	149	1082.979	B	presses	previous (enabled)
40	6	21	150	1084.255	B	presses	previous (enabled)
40	6	21	151	1086.978	B	presses	previous (enabled)
40	6	21	152	1088.139	A	adds	Interlaken-Montreux (5-6)
40	6	22	153	1088.879	B	presses	compare (enabled)
40	6	22	154	1088.895	B	presses	next (enabled)
40	6	22	155	1089.778	B	presses	previous (enabled)
40	6	22	156	1105.746	A	presses	previous (enabled)
40	6	22	157	1119.853	A	presses	previous (enabled)
40	6	22	158	1130.808	A	presses	compare (enabled)
40	6	22	159	1130.856	A	presses	next (enabled)
40	6	22	160	1140.580	B	adds	Interlaken-Neuchatel (5-7)
40	6	22	161	1147.054	A	presses	previous (enabled)
40	6	22	162	1149.642	A	presses	previous (enabled)
40	6	22	163	1150.708	A	presses	previous (enabled)
40	6	22	164	1151.995	A	presses	compare (enabled)
40	6	22	165	1152.009	A	presses	next (enabled)
40	6	22	166	1152.611	A	presses	compare (enabled)
40	6	22	167	1152.642	A	presses	next (enabled)
40	6	22	168	1153.589	A	presses	compare (enabled)
40	6	22	169	1153.627	A	presses	next (enabled)
40	6	22	170	1157.539	A	presses	compare (enabled)
40	6	22	171	1157.589	A	presses	next (enabled)
40	6	22	172	1159.018	A	presses	compare (enabled)
40	6	22	173	1159.777	A	presses	compare (enabled)
40	6	22	174	1160.325	A	presses	compare (enabled)
40	6	22	175	1162.023	A	presses	previous (enabled)
40	6	22	176	1162.563	A	presses	previous (enabled)
40	6	22	177	1162.763	A	presses	previous (enabled)
40	6	22	178	1168.724	B	adds	Basel-Neuchatel (0-7)
40	6	23	179	1184.080	B	presses	compare (enabled)
40	6	23	180	1184.093	B	presses	next (enabled)
40	6	23	181	1189.193	A	adds	Basel-Bern (0-3)
40	6	23	182	1199.182	A	adds	Luzern-Bern (1-3)
40	6	24	183	1206.079	A	presses	submit (enabled)
40	6	24	184	1206.109	B	adds	Luzern-Zurich (1-2)
40	6	24	185	1206.132	T	submits	cost=26 (opt_cost=22)
40	6	24	186	1207.222	B	presses	submit (enabled)
40	6	24	187	1208.456	R	shows	talking emotion
40	6	24	188	1208.457	R	shows	up_left gesture
40	6	24	189	1208.714	R	says	you are away from the minimum by 4 francs. let's try again.
40	7	24	190	1215.235	A	presses	compare (enabled)
40	7	24	191	1223.323	A	presses	previous (enabled)
40	7	24	192	1223.886	A	presses	previous (enabled)
40	7	24	193	1224.552	A	presses	previous (enabled)
40	7	24	194	1231.806	B	adds	Luzern-Davos (1-9)
40	7	24	195	1235.067	A	presses	compare (enabled)
40	7	24	196	1235.084	A	presses	next (enabled)
40	7	24	197	1239.662	B	adds	Luzern-Bern (1-3)
40	7	25	198	1243.308	B	presses	compare (enabled)
40	7	25	199	1243.475	B	presses	compare (enabled)
40	7	25	200	1243.651	B	presses	compare (enabled)
40	7	25	201	1243.855	B	presses	compare (enabled)
40	7	25	202	1256.747	A	removes	Luzern-Bern (1-3)
40	7	25	203	1263.798	A	adds	Luzern-Bern (1-3)
40	7	26	204	1264.872	B	presses	previous (enabled)
40	7	26	205	1275.977	B	adds	Zurich-Bern (2-3)
40	7	26	206	1286.084	B	adds	Zurich-Gallen (2-8)
40	7	27	207	1304.907	B	presses	previous (enabled)
40	7	27	208	1304.920	A	adds	Luzern-Zermatt (1-4)
40	7	27	209	1305.481	B	presses	previous (enabled)
40	7	27	210	1306.439	B	presses	previous (enabled)
40	7	27	211	1307.539	B	presses	compare (enabled)
40	7	27	212	1307.592	B	presses	next (enabled)
40	7	27	213	1308.509	B	presses	previous (enabled)
40	7	27	214	1308.624	A	adds	Basel-Bern (0-3)
40	7	28	215	1309.109	B	presses	previous (enabled)
40	7	28	216	1323.874	A	presses	previous (enabled)
40	7	28	217	1332.314	B	adds	Zermatt-Montreux (4-6)
40	7	28	218	1341.150	B	adds	Montreux-Neuchatel (6-7)
40	7	29	219	1348.957	A	adds	Basel-Neuchatel (0-7)
40	7	29	220	1351.605	B	presses	compare (enabled)
40	7	29	221	1351.614	B	presses	next (enabled)
40	7	29	222	1353.560	B	presses	compare (enabled)
40	7	29	223	1353.595	B	presses	next (enabled)
40	7	29	224	1354.780	B	presses	compare (enabled)
40	7	29	225	1354.790	B	presses	next (enabled)
40	7	29	226	1356.036	A	adds	Gallen-Davos (8-9)
40	7	30	227	1375.974	B	adds	Interlaken-Bern (5-3)
40	7	30	228	1376.765	A	presses	submit (enabled)
40	7	30	229	1377.136	T	submits	cost=32 (opt_cost=22)
40	7	30	230	1379.051	B	presses	submit (enabled)
40	7	30	231	1379.418	R	shows	talking emotion
40	7	30	232	1379.418	R	shows	up_left gesture
40	7	30	233	1379.547	R	says	you are not that far from the minimum; the difference is only 10 francs. i am sure you can do it.
