team_no	attempt_no	turn_no	event_no	time	subject	verb	object
29	1	1	1	0.161	R	shows	observe gesture
29	1	1	2	0.298	R	says	so, ann and bob, let's start building the tracks. i count on you guys. are you ready? also, you need to play this game together, as both of you will see different views at all times. you can talk now to help each other. to see my instructions again, check the information icon on your screens. time to play. let's go!
29	1	1	3	48.908	B	presses	submit (disabled)
29	1	1	4	53.511	R	shows	thinking gesture
29	1	1	5	53.544	R	says	hmm, i see.
29	1	1	6	57.415	A	presses	help (enabled)
29	1	1	7	61.975	B	presses	help (enabled)
29	1	1	8	98.510	R	shows	observe gesture
29	1	1	9	109.111	A	adds	Basel-Zurich (0-2)
29	1	1	10	123.754	A	adds	Luzern-Zurich (1-2)
29	1	2	11	133.930	B	removes	Basel-Zurich (0-2)
29	1	2	12	153.024	B	adds	Luzern-Zermatt (1-4)
29	1	3	13	157.254	A	adds	Luzern-Bern (1-3)
29	1	3	14	159.015	A	adds	Luzern-Interlaken (1-5)
29	1	4	15	171.595	B	removes	Luzern-Bern (1-3)
29	1	5	16	188.175	A	adds	Interlaken-Montreux (5-6)
29	1	5	17	189.869	B	adds	Luzern-Davos (1-9)
29	1	6	18	190.361	A	adds	Montreux-Neuchatel (6-7)
29	1	7	19	203.694	B	adds	Luzern-Bern (1-3)
29	1	7	20	207.229	B	adds	Basel-Bern (0-3)
29	1	8	21	212.054	A	adds	Zurich-Gallen (2-8)
29	1	8	22	212.261	R	shows	observe gesture
29	1	8	23	226.293	B	presses	submit (enabled)
29	1	8	24	233.660	B	presses	submit (enabled)
29	1	8	25	249.075	A	presses	submit (enabled)
29	1	8	26	250.199	T	submits	cost=27 (opt_cost=22)
29	1	8	27	250.248	A	presses	submit (enabled)
29	1	8	28	250.387	R	shows	talking emotion
29	1	8	29	250.387	R	shows	up_left gesture
29	1	8	30	250.481	R	says	you are away from the minimum by 5 francs. let's try again.
29	1	8	31	251.443	B	presses	submit (enabled)
29	1	8	32	256.757	R	shows	talking emotion
29	1	8	33	256.758	R	shows	point_front gesture
29	1	8	34	256.826	R	says	by the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
29	2	8	35	273.460	B	presses	compare (enabled)
29	2	8	36	275.275	A	adds	Montreux-Neuchatel (6-7)
29	2	8	37	276.503	A	adds	Zermatt-Montreux (4-6)
29	2	9	38	278.511	R	shows	observe gesture
29	2	9	39	280.381	B	presses	compare (enabled)
29	2	9	40	280.925	B	presses	compare (enabled)
29	2	9	41	284.293	B	removes	Zermatt-Montreux (4-6)
29	2	9	42	296.114	A	presses	compare (enabled)
29	2	9	43	324.335	B	adds	Interlaken-Montreux (5-6)
29	2	10	44	330.586	A	adds	Luzern-Interlaken (1-5)
29	2	10	45	333.107	A	removes	Luzern-Interlaken (1-5)
29	2	11	46	351.193	A	presses	compare (enabled)
29	2	11	47	362.009	B	adds	Zermatt-Interlaken (4-5)
29	2	11	48	375.103	B	adds	Luzern-Zermatt (1-4)
29	2	12	49	378.063	A	adds	Luzern-Bern (1-3)
29	2	12	50	381.346	A	adds	Basel-Bern (0-3)
29	2	13	51	391.325	B	adds	Zermatt-Davos (4-9)
29	2	14	52	407.093	A	removes	Basel-Zurich (0-2)
29	2	14	53	408.335	B	adds	Basel-Zurich (0-2)
29	2	15	54	417.432	A	adds	Gallen-Davos (8-9)
29	2	16	55	431.890	B	adds	Luzern-Zurich (1-2)
29	2	16	56	458.510	R	shows	observe gesture
29	2	16	57	478.368	B	adds	Zermatt-Montreux (4-6)
29	2	17	58	487.499	A	presses	submit (enabled)
29	2	17	59	488.616	T	submits	cost=26 (opt_cost=22)
29	2	17	60	488.824	R	shows	talking emotion
29	2	17	61	488.824	R	shows	up_left gesture
29	2	17	62	488.908	R	says	you are away from the minimum by 4 francs. let's try again.
29	2	17	63	493.239	B	presses	submit (enabled)
29	3	17	64	501.826	A	adds	Luzern-Zermatt (1-4)
29	3	17	65	516.140	B	presses	compare (enabled)
29	3	17	66	527.059	A	adds	Zermatt-Montreux (4-6)
29	3	18	67	540.974	A	presses	compare (enabled)
29	3	18	68	549.541	B	adds	Luzern-Bern (1-3)
29	3	18	69	555.352	B	removes	Luzern-Bern (1-3)
29	3	19	70	556.136	A	removes	Luzern-Zermatt (1-4)
29	3	19	71	611.699	A	adds	Interlaken-Montreux (5-6)
29	3	20	72	622.120	B	removes	Interlaken-Montreux (5-6)
29	3	20	73	629.749	B	adds	Zermatt-Davos (4-9)
29	3	21	74	633.039	B	presses	compare (enabled)
29	3	21	75	637.046	A	adds	Interlaken-Montreux (5-6)
29	3	21	76	639.461	A	removes	Interlaken-Montreux (5-6)
