team_no	attempt_no	turn_no	event_no	time	subject	verb	object
15	1	1	1	0.389	R	shows	observe gesture
15	1	1	2	0.480	R	says	so, ann and bob, let's start building the tracks. i count on you guys. are you ready? also, you need to play this game together, as both of you will see different views at all times. you can talk now to help each other. to see my instructions again, check the information icon on your screens. time to play. let's go!
15	1	1	3	45.981	B	presses	help (enabled)
15	1	1	4	47.070	A	adds	Zermatt-Davos (4-9)
15	1	1	5	53.907	A	adds	Zermatt-Montreux (4-6)
15	1	2	6	53.974	R	shows	thinking gesture
15	1	2	7	53.991	R	says	hmm, i see.
15	1	2	8	60.703	B	adds	Luzern-Zermatt (1-4)
15	1	2	9	91.014	B	adds	Luzern-Davos (1-9)
15	1	3	10	96.968	B	presses	submit (disabled)
15	1	3	11	98.010	B	presses	submit (disabled)
15	1	3	12	98.243	B	presses	submit (disabled)
15	1	3	13	98.476	B	presses	submit (disabled)
15	1	3	14	98.743	B	presses	submit (disabled)
15	1	3	15	98.802	A	adds	Gallen-Davos (8-9)
15	1	3	16	99.476	B	presses	submit (disabled)
15	1	3	17	101.594	A	adds	Zurich-Gallen (2-8)
15	1	4	18	107.801	B	removes	Luzern-Zermatt (1-4)
15	1	4	19	115.051	B	removes	Luzern-Davos (1-9)
15	1	5	20	117.169	B	presses	submit (disabled)
15	1	5	21	118.502	B	presses	submit (disabled)
15	1	5	22	118.685	B	presses	submit (disabled)
15	1	5	23	118.937	B	presses	submit (disabled)
15	1	5	24	119.118	B	presses	submit (disabled)
15	1	5	25	119.451	B	presses	submit (disabled)
15	1	5	26	119.734	B	presses	submit (disabled)
15	1	5	27	120.067	B	presses	submit (disabled)
15	1	5	28	120.369	B	presses	submit (disabled)
15	1	5	29	120.551	B	presses	submit (disabled)
15	1	5	30	120.707	B	presses	submit (disabled)
15	1	5	31	120.870	B	presses	submit (disabled)
15	1	5	32	121.017	B	presses	submit (disabled)
15	1	5	33	121.184	B	presses	submit (disabled)
15	1	5	34	121.350	B	presses	submit (disabled)
