team_no	attempt_no	turn_no	event_no	time	subject	verb	object
41	1	1	1	0.236	R	shows	observe gesture
41	1	1	2	0.334	R	says	so, ann and bob, let's start building the tracks. i count on you guys. are you ready? also, you need to play this game together, as both of you will see different views at all times. you can talk now to help each other. to see my instructions again, check the information icon on your screens. time to play. let's go!
41	1	1	3	52.051	B	presses	help (enabled)
41	1	1	4	53.705	R	shows	thinking gesture
41	1	1	5	53.712	R	says	hmm, i see.
41	1	1	6	54.143	A	presses	help (enabled)
41	1	1	7	62.817	B	presses	help (enabled)
41	1	1	8	98.761	R	shows	observe gesture
41	1	1	9	101.973	A	presses	submit (disabled)
41	1	1	10	111.883	B	presses	help (enabled)
41	1	1	11	114.713	A	adds	Zurich-Gallen (2-8)
41	1	1	12	122.375	A	adds	Gallen-Davos (8-9)
41	1	2	13	158.732	R	shows	thinking gesture
41	1	2	14	158.736	R	says	hmm, i see.
41	1	2	15	165.936	B	presses	help (enabled)
41	1	2	16	180.510	B	adds	Zermatt-Davos (4-9)
41	1	2	17	187.651	B	adds	Luzern-Zermatt (1-4)
41	1	3	18	195.515	B	presses	help (enabled)
41	1	3	19	197.841	A	adds	Zermatt-Montreux (4-6)
41	1	3	20	199.894	A	adds	Montreux-Neuchatel (6-7)
41	1	4	21	200.037	B	presses	help (enabled)
41	1	4	22	210.782	B	removes	Luzern-Zermatt (1-4)
41	1	4	23	227.083	B	adds	Basel-Zurich (0-2)
41	1	5	24	232.371	A	adds	Basel-Neuchatel (0-7)
41	1	5	25	241.155	A	adds	Zurich-Bern (2-3)
41	1	6	26	250.988	B	adds	Luzern-Zermatt (1-4)
41	1	6	27	271.660	B	adds	Interlaken-Neuchatel (5-7)
41	1	7	28	271.876	R	shows	observe gesture
41	1	7	29	282.008	A	removes	Interlaken-Neuchatel (5-7)
41	1	7	30	288.497	A	adds	Interlaken-Montreux (5-6)
41	1	8	31	294.181	B	presses	help (enabled)
41	1	8	32	331.240	B	removes	Interlaken-Montreux (5-6)
41	1	8	33	332.520	B	presses	help (enabled)
41	1	8	34	352.829	B	adds	Interlaken-Montreux (5-6)
41	1	9	35	357.328	A	removes	Gallen-Davos (8-9)
41	1	9	36	360.800	A	adds	Luzern-Bern (1-3)
41	1	10	37	389.003	B	removes	Basel-Neuchatel (0-7)
41	1	10	38	401.162	B	adds	Gallen-Davos (8-9)
41	1	11	39	405.746	B	presses	submit (enabled)
41	1	11	40	406.013	A	adds	Interlaken-Neuchatel (5-7)
41	1	11	41	410.535	A	adds	Interlaken-Bern (5-3)
41	1	12	42	417.503	B	removes	Gallen-Davos (8-9)
41	1	12	43	421.953	B	adds	Gallen-Davos (8-9)
41	1	13	44	428.029	A	removes	Zermatt-Montreux (4-6)
41	1	13	45	430.264	A	removes	Montreux-Neuchatel (6-7)
41	1	14	46	447.633	B	removes	Basel-Zurich (0-2)
41	1	14	47	452.613	B	adds	Basel-Bern (0-3)
41	1	15	48	482.833	A	removes	Zermatt-Davos (4-9)
41	1	15	49	490.584	A	removes	Gallen-Davos (8-9)
41	1	16	50	531.265	B	adds	Luzern-Davos (1-9)
41	1	16	51	532.500	B	removes	Luzern-Davos (1-9)
41	1	17	52	538.718	A	adds	Luzern-Davos (1-9)
41	1	17	53	552.678	A	removes	Zurich-Gallen (2-8)
41	1	18	54	578.693	R	shows	thinking gesture
41	1	18	55	578.710	R	says	hmm, i see.
41	1	18	56	636.265	B	adds	Zurich-Gallen (2-8)
41	1	18	57	646.853	A	presses	submit (enabled)
41	1	18	58	647.728	T	submits	cost=29 (opt_cost=22)
41	1	18	59	649.667	B	presses	submit (enabled)
41	1	18	60	649.891	R	shows	talking emotion
41	1	18	61	649.893	R	shows	up_left gesture
41	1	18	62	649.979	R	says	you are not that far from the minimum; the difference is only 7 francs. i am sure you can do it.
41	1	18	63	659.159	R	shows	talking emotion
41	1	18	64	659.159	R	shows	point_front gesture
41	1	18	65	659.163	R	says	by the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
41	2	18	66	669.352	A	presses	compare (enabled)
41	2	18	67	675.476	B	presses	help (enabled)
41	2	18	68	686.730	A	presses	compare (enabled)
41	2	18	69	703.245	B	adds	Luzern-Zermatt (1-4)
41	2	18	70	706.918	B	removes	Luzern-Zermatt (1-4)
41	2	19	71	712.899	B	presses	compare (enabled)
41	2	19	72	727.909	B	presses	compare (enabled)
41	2	19	73	752.965	B	presses	apply (enabled)
41	2	19	74	752.975	B	loads	[(0, 3), (1, 3), (1, 4), (1, 9), (2, 3), (2, 8), (5, 3), (5, 6), (5, 7)]
41	2	19	75	758.926	A	removes	Basel-Bern (0-3)
41	2	20	76	772.745	B	adds	Basel-Bern (0-3)
41	2	20	77	797.975	B	presses	compare (enabled)
41	2	20	78	815.326	A	adds	Gallen-Davos (8-9)
41	2	21	79	815.674	B	presses	compare (enabled)
41	2	21	80	818.190	A	removes	Zurich-Bern (2-3)
41	2	22	81	825.641	B	adds	Zurich-Bern (2-3)
