team_no	attempt_no	turn_no	event_no	time	subject	verb	object
30	1	1	1	0.346	R	shows	observe gesture
30	1	1	2	0.457	R	says	so, ann and bob, let's start building the tracks. i count on you guys. are you ready? also, you need to play this game together, as both of you will see different views at all times. you can talk now to help each other. to see my instructions again, check the information icon on your screens. time to play. let's go!
30	1	1	3	47.538	A	adds	Interlaken-Montreux (5-6)
30	1	1	4	54.057	R	shows	thinking gesture
30	1	1	5	54.069	R	says	hmm, i see.
30	1	1	6	55.302	A	removes	Interlaken-Montreux (5-6)
30	1	2	7	61.241	A	presses	help (enabled)
30	1	2	8	70.529	B	presses	help (enabled)
30	1	2	9	99.057	R	shows	observe gesture
30	1	2	10	99.494	B	adds	Interlaken-Montreux (5-6)
30	1	3	11	103.951	A	removes	Interlaken-Montreux (5-6)
30	1	3	12	104.073	B	adds	Interlaken-Neuchatel (5-7)
30	1	4	13	105.368	A	removes	Interlaken-Neuchatel (5-7)
30	1	5	14	122.977	B	adds	Interlaken-Montreux (5-6)
30	1	5	15	124.156	B	adds	Interlaken-Neuchatel (5-7)
30	1	6	16	156.276	A	adds	Basel-Neuchatel (0-7)
30	1	6	17	159.170	A	adds	Basel-Zurich (0-2)
30	1	7	18	161.075	B	presses	help (enabled)
30	1	7	19	174.762	B	adds	Zurich-Gallen (2-8)
30	1	7	20	179.676	B	adds	Gallen-Davos (8-9)
30	1	8	21	186.344	A	adds	Zermatt-Davos (4-9)
30	1	8	22	188.547	A	adds	Luzern-Zermatt (1-4)
30	1	9	23	193.391	R	shows	observe gesture
30	1	9	24	197.729	B	adds	Luzern-Bern (1-3)
30	1	9	25	218.152	A	presses	submit (enabled)
30	1	9	26	227.691	T	submits	cost=30 (opt_cost=22)
30	1	9	27	227.915	R	shows	talking emotion
30	1	9	28	227.916	R	shows	up_left gesture
30	1	9	29	227.973	R	says	you are not that far from the minimum; the difference is only 8 francs. i am sure you can do it.
30	1	9	30	232.218	B	presses	submit (enabled)
30	1	9	31	237.012	R	shows	talking emotion
30	1	9	32	237.012	R	shows	point_front gesture
30	1	9	33	237.078	R	says	by the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
30	2	9	34	248.103	A	presses	help (enabled)
30	2	9	35	254.382	A	presses	compare (enabled)
30	2	9	36	318.527	B	adds	Interlaken-Montreux (5-6)
30	2	9	37	320.084	B	adds	Interlaken-Bern (5-3)
30	2	10	38	320.654	A	adds	Luzern-Bern (1-3)
30	2	10	39	325.787	A	adds	Luzern-Zermatt (1-4)
30	2	11	40	334.938	B	adds	Zermatt-Davos (4-9)
30	2	12	41	351.323	A	adds	Zurich-Gallen (2-8)
30	2	12	42	351.712	B	adds	Gallen-Davos (8-9)
30	2	13	43	355.822	A	adds	Basel-Zurich (0-2)
30	2	14	44	364.065	B	adds	Basel-Neuchatel (0-7)
30	2	14	45	370.158	A	presses	compare (enabled)
30	2	14	46	373.172	B	presses	submit (enabled)
30	2	14	47	374.055	A	presses	submit (enabled)
30	2	14	48	374.138	T	submits	cost=31 (opt_cost=22)
30	2	14	49	374.352	R	shows	talking emotion
30	2	14	50	374.352	R	shows	up_left gesture
30	2	14	51	374.420	R	says	you are away from the minimum by 9 francs. let's try again.
30	3	14	52	420.903	B	adds	Gallen-Davos (8-9)
30	3	14	53	425.347	B	adds	Zermatt-Davos (4-9)
30	3	15	54	437.839	A	adds	Zermatt-Interlaken (4-5)
30	3	15	55	439.793	A	removes	Zermatt-Interlaken (4-5)
30	3	16	56	459.057	R	shows	observe gesture
30	3	16	57	471.124	B	adds	Zermatt-Interlaken (4-5)
30	3	16	58	476.138	B	adds	Interlaken-Montreux (5-6)
30	3	17	59	477.885	A	adds	Montreux-Neuchatel (6-7)
