team_no	attempt_no	turn_no	event_no	time	subject	verb	object
25	1	1	1	0.310	R	shows	observe gesture
25	1	1	2	0.393	R	says	so, ann and bob, let's start building the tracks. i count on you guys. are you ready? also, you need to play this game together, as both of you will see different views at all times. you can talk now to help each other. to see my instructions again, check the information icon on your screens. time to play. let's go!
25	1	1	3	53.799	R	shows	thinking gesture
25	1	1	4	53.830	R	says	hmm, i see.
25	1	1	5	74.549	A	adds	Interlaken-Montreux (5-6)
25	1	1	6	78.319	A	removes	Interlaken-Montreux (5-6)
25	1	2	7	98.798	R	shows	observe gesture
25	1	2	8	158.798	R	shows	thinking gesture
25	1	2	9	158.814	R	says	hmm, i see.
25	1	2	10	166.771	B	adds	Zurich-Gallen (2-8)
25	1	2	11	173.268	A	presses	help (enabled)
25	1	2	12	174.523	A	presses	help (enabled)
25	1	2	13	177.948	B	adds	Basel-Zurich (0-2)
25	1	3	14	180.824	B	presses	help (enabled)
25	1	3	15	267.124	A	adds	Basel-Neuchatel (0-7)
25	1	3	16	276.140	A	adds	Montreux-Neuchatel (6-7)
25	1	4	17	278.798	R	shows	observe gesture
25	1	4	18	299.323	B	adds	Interlaken-Montreux (5-6)
25	1	4	19	312.698	B	adds	Interlaken-Bern (5-3)
25	1	5	20	318.904	A	adds	Luzern-Bern (1-3)
25	1	5	21	357.887	A	removes	Luzern-Bern (1-3)
25	1	6	22	437.132	B	removes	Interlaken-Bern (5-3)
25	1	6	23	458.798	R	shows	observe gesture
25	1	6	24	464.436	B	removes	Zurich-Gallen (2-8)
25	1	7	25	474.167	A	adds	Zermatt-Interlaken (4-5)
25	1	7	26	478.949	A	adds	Luzern-Zermatt (1-4)
25	1	8	27	492.356	B	adds	Luzern-Bern (1-3)
25	1	8	28	499.235	B	adds	Luzern-Davos (1-9)
25	1	9	29	538.421	A	adds	Zurich-Gallen (2-8)
25	1	9	30	538.622	R	shows	observe gesture
25	1	9	31	552.492	A	presses	submit (enabled)
25	1	9	32	553.305	T	submits	cost=29 (opt_cost=22)
25	1	9	33	553.541	R	shows	talking emotion
25	1	9	34	553.542	R	shows	up_left gesture
25	1	9	35	553.633	R	says	you are not that far from the minimum; the difference is only 7 francs. i am sure you can do it.
25	1	9	36	558.698	B	presses	submit (enabled)
25	1	9	37	562.617	R	shows	talking emotion
25	1	9	38	562.617	R	shows	point_front gesture
25	1	9	39	562.678	R	says	by the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
25	1	9	40	578.799	R	shows	thinking gesture
25	1	9	41	578.824	R	says	hmm, i see.
25	2	9	42	581.770	A	presses	help (enabled)
25	2	9	43	582.920	B	presses	compare (enabled)
25	2	9	44	605.752	B	presses	compare (enabled)
25	2	9	45	634.175	A	adds	Interlaken-Montreux (5-6)
25	2	9	46	644.830	A	adds	Interlaken-Bern (5-3)
25	2	10	47	690.026	B	removes	Interlaken-Bern (5-3)
25	2	10	48	694.797	B	adds	Interlaken-Neuchatel (5-7)
25	2	11	49	695.028	A	adds	Basel-Neuchatel (0-7)
25	2	11	50	699.150	A	adds	Basel-Bern (0-3)
25	2	12	51	712.651	B	adds	Luzern-Bern (1-3)
25	2	12	52	714.963	B	adds	Luzern-Zermatt (1-4)
25	2	13	53	715.269	A	adds	Zurich-Bern (2-3)
25	2	13	54	722.560	A	adds	Zurich-Gallen (2-8)
25	2	14	55	733.683	B	adds	Luzern-Davos (1-9)
25	2	14	56	733.911	A	presses	submit (enabled)
25	2	14	57	733.995	T	submits	cost=29 (opt_cost=22)
25	2	14	58	734.196	R	shows	talking emotion
25	2	14	59	734.196	R	shows	up_left gesture
25	2	14	60	734.294	R	says	you are not that far from the minimum; the difference is only 7 francs. i am sure you can do it.
25	2	14	61	738.628	B	presses	submit (enabled)
25	3	14	62	767.486	B	adds	Interlaken-Neuchatel (5-7)
25	3	14	63	775.361	B	adds	Interlaken-Bern (5-3)
25	3	15	64	789.766	A	adds	Zurich-Bern (2-3)
25	3	15	65	793.203	A	adds	Basel-Bern (0-3)
25	3	16	66	806.917	B	adds	Luzern-Bern (1-3)
25	3	16	67	813.556	B	adds	Interlaken-Montreux (5-6)
25	3	17	68	821.374	A	adds	Luzern-Zermatt (1-4)
25	3	17	69	832.633	A	adds	Luzern-Davos (1-9)
25	3	18	70	840.413	A	presses	submit (enabled)
25	3	18	71	842.284	B	adds	Zurich-Gallen (2-8)
25	3	18	72	843.096	T	submits	cost=29 (opt_cost=22)
25	3	18	73	843.269	R	shows	talking emotion
25	3	18	74	843.269	R	shows	up_left gesture
25	3	18	75	843.365	R	says	you are not that far from the minimum; the difference is only 7 francs. i am sure you can do it.
25	3	18	76	848.448	B	presses	submit (enabled)
25	4	18	77	890.818	B	adds	Gallen-Davos (8-9)
25	4	18	78	904.170	B	adds	Zurich-Gallen (2-8)
25	4	19	79	938.729	A	adds	Basel-Zurich (0-2)
25	4	19	80	941.720	A	adds	Basel-Neuchatel (0-7)
25	4	20	81	960.137	B	removes	Basel-Neuchatel (0-7)
25	4	20	82	961.631	B	removes	Basel-Zurich (0-2)
25	4	21	83	975.715	A	adds	Zurich-Bern (2-3)
25	4	21	84	984.721	B	presses	compare (enabled)
25	4	21	85	1021.723	A	adds	Interlaken-Bern (5-3)
25	4	22	86	1031.853	B	removes	Interlaken-Bern (5-3)
25	4	22	87	1042.195	B	adds	Neuchatel-Bern (7-3)
25	4	23	88	1043.220	A	removes	Neuchatel-Bern (7-3)
25	4	23	89	1049.089	A	adds	Basel-Bern (0-3)
25	4	24	90	1064.968	B	adds	Interlaken-Bern (5-3)
25	4	24	91	1080.684	B	adds	Interlaken-Neuchatel (5-7)
25	4	25	92	1082.958	A	adds	Interlaken-Montreux (5-6)
25	4	25	93	1173.220	A	removes	Interlaken-Neuchatel (5-7)
25	4	26	94	1189.666	B	adds	Basel-Neuchatel (0-7)
25	4	27	95	1196.686	A	removes	Interlaken-Bern (5-3)
25	4	27	96	1197.410	B	adds	Interlaken-Neuchatel (5-7)
25	4	28	97	1206.165	B	presses	compare (enabled)
25	4	28	98	1251.273	A	removes	Interlaken-Montreux (5-6)
25	4	29	99	1285.448	B	adds	Luzern-Bern (1-3)
25	4	29	100	1286.737	B	adds	Luzern-Zermatt (1-4)
25	4	30	101	1305.903	A	adds	Zermatt-Montreux (4-6)
25	4	30	102	1369.791	A	adds	Luzern-Davos (1-9)
25	4	31	103	1392.396	B	removes	Zurich-Bern (2-3)
25	4	31	104	1459.620	B	adds	Neuchatel-Bern (7-3)
25	4	32	105	1480.971	A	removes	Basel-Neuchatel (0-7)
25	4	32	106	1494.602	A	adds	Interlaken-Montreux (5-6)
25	4	33	107	1521.129	B	removes	Luzern-Zermatt (1-4)
25	4	33	108	1540.467	B	adds	Zermatt-Interlaken (4-5)
25	4	34	109	1540.963	A	removes	Interlaken-Montreux (5-6)
25	4	34	110	1609.217	A	adds	Basel-Neuchatel (0-7)
25	4	35	111	1617.532	B	removes	Neuchatel-Bern (7-3)
25	4	35	112	1629.989	B	adds	Luzern-Zurich (1-2)
25	4	36	113	1634.748	A	removes	Zurich-Gallen (2-8)
25	4	36	114	1755.804	A	adds	Luzern-Zermatt (1-4)
25	4	37	115	1764.512	B	removes	Basel-Neuchatel (0-7)
25	4	37	116	1797.845	A	presses	submit (enabled)
