team_no	attempt_no	turn_no	event_no	time	subject	verb	object
20	1	1	1	0.311	R	shows	observe gesture
20	1	1	2	0.359	R	says	so, ann and bob, let's start building the tracks. i count on you guys. are you ready? also, you need to play this game together, as both of you will see different views at all times. you can talk now to help each other. to see my instructions again, check the information icon on your screens. time to play. let's go!
20	1	1	3	54.427	R	shows	thinking gesture
20	1	1	4	54.443	R	says	hmm, i see.
20	1	1	5	54.735	A	presses	help (enabled)
20	1	1	6	71.905	B	presses	submit (disabled)
20	1	1	7	72.405	B	presses	submit (disabled)
20	1	1	8	74.044	A	adds	Zermatt-Montreux (4-6)
20	1	1	9	75.582	B	presses	help (enabled)
20	1	1	10	77.903	A	adds	Luzern-Zermatt (1-4)
20	1	2	11	85.675	A	presses	submit (disabled)
20	1	2	12	90.206	A	presses	help (enabled)
20	1	2	13	99.426	R	shows	observe gesture
20	1	2	14	105.907	B	adds	Interlaken-Montreux (5-6)
20	1	2	15	121.695	A	presses	help (enabled)
20	1	2	16	145.832	B	adds	Zermatt-Davos (4-9)
20	1	3	17	153.882	A	adds	Interlaken-Neuchatel (5-7)
20	1	3	18	160.876	A	adds	Basel-Neuchatel (0-7)
20	1	4	19	168.706	B	adds	Basel-Zurich (0-2)
20	1	4	20	171.891	B	removes	Basel-Zurich (0-2)
20	1	5	21	176.598	A	adds	Basel-Zurich (0-2)
20	1	5	22	189.596	A	adds	Zurich-Bern (2-3)
20	1	6	23	195.011	B	adds	Luzern-Interlaken (1-5)
20	1	6	24	196.600	B	adds	Luzern-Zurich (1-2)
20	1	7	25	200.582	A	adds	Luzern-Davos (1-9)
20	1	7	26	207.686	A	adds	Zurich-Gallen (2-8)
20	1	8	27	207.938	R	shows	observe gesture
20	1	8	28	219.178	B	adds	Gallen-Davos (8-9)
20	1	8	29	222.209	B	adds	Zurich-Davos (2-9)
20	1	9	30	229.151	B	presses	submit (enabled)
20	1	9	31	234.103	B	presses	help (enabled)
20	1	9	32	235.704	B	presses	help (enabled)
20	1	9	33	238.636	B	presses	help (enabled)
20	1	9	34	260.623	A	adds	Basel-Bern (0-3)
20	1	9	35	262.699	A	adds	Neuchatel-Bern (7-3)
20	1	10	36	265.908	B	adds	Luzern-Bern (1-3)
20	1	10	37	276.416	B	adds	Montreux-Neuchatel (6-7)
20	1	11	38	280.031	A	adds	Interlaken-Bern (5-3)
