team_no	attempt_no	turn_no	event_no	time	subject	verb	object
8	1	1	1	0.386	R	shows	observe gesture
8	1	1	2	0.483	R	says	so, ann and bob, let's start building the tracks. i count on you guys. are you ready? also, you need to play this game together, as both of you will see different views at all times. you can talk now to help each other. to see my instructions again, check the information icon on your screens. time to play. let's go!
8	1	1	3	53.855	R	shows	thinking gesture
8	1	1	4	53.895	R	says	hmm, i see.
8	1	1	5	62.703	A	adds	Luzern-Bern (1-3)
8	1	1	6	95.566	A	adds	Luzern-Zurich (1-2)
8	1	2	7	98.855	R	shows	observe gesture
8	1	2	8	105.063	B	adds	Zurich-Gallen (2-8)
8	1	2	9	110.953	B	adds	Gallen-Davos (8-9)
8	1	3	10	113.696	B	presses	help (enabled)
8	1	3	11	118.452	A	adds	Basel-Bern (0-3)
8	1	3	12	125.186	A	adds	Interlaken-Bern (5-3)
8	1	4	13	139.163	B	presses	help (enabled)
8	1	4	14	140.527	A	presses	help (enabled)
8	1	4	15	158.855	R	shows	thinking gesture
8	1	4	16	158.869	R	says	hmm, i see.
8	1	4	17	166.329	B	adds	Basel-Neuchatel (0-7)
8	1	4	18	169.658	A	presses	help (enabled)
8	1	4	19	173.371	B	adds	Montreux-Neuchatel (6-7)
8	1	5	20	177.180	B	presses	help (enabled)
8	1	5	21	181.000	A	adds	Luzern-Zermatt (1-4)
8	1	5	22	181.415	R	shows	observe gesture
8	1	5	23	196.279	B	presses	help (enabled)
8	1	5	24	218.746	B	presses	help (enabled)
8	1	5	25	231.547	A	presses	help (enabled)
8	1	5	26	264.308	A	adds	Zermatt-Montreux (4-6)
8	1	6	27	272.412	B	removes	Luzern-Zermatt (1-4)
8	1	6	28	274.206	B	removes	Zermatt-Montreux (4-6)
8	1	7	29	291.387	A	removes	Interlaken-Bern (5-3)
8	1	7	30	299.147	A	removes	Montreux-Neuchatel (6-7)
8	1	8	31	324.530	B	removes	Gallen-Davos (8-9)
8	1	8	32	327.756	B	removes	Zurich-Gallen (2-8)
8	1	9	33	347.445	B	presses	help (enabled)
8	1	9	34	349.493	A	presses	help (enabled)
8	1	9	35	355.179	B	presses	help (enabled)
8	1	9	36	355.995	B	presses	help (enabled)
8	1	9	37	405.726	A	adds	Luzern-Zermatt (1-4)
8	1	9	38	448.283	A	adds	Zurich-Davos (2-9)
8	1	10	39	458.854	R	shows	observe gesture
8	1	10	40	474.570	A	presses	help (enabled)
8	1	10	41	494.379	B	removes	Basel-Neuchatel (0-7)
8	1	10	42	495.856	B	removes	Basel-Bern (0-3)
8	1	11	43	507.188	A	removes	Luzern-Bern (1-3)
8	1	11	44	573.016	A	adds	Gallen-Davos (8-9)
8	1	12	45	578.855	R	shows	thinking gesture
8	1	12	46	578.880	R	says	hmm, i see.
8	1	12	47	596.245	B	removes	Gallen-Davos (8-9)
8	1	12	48	623.554	B	removes	Zurich-Davos (2-9)
8	1	13	49	632.151	A	adds	Zurich-Gallen (2-8)
8	1	13	50	636.477	A	adds	Gallen-Davos (8-9)
8	1	14	51	648.195	B	adds	Zermatt-Davos (4-9)
8	1	14	52	661.942	B	adds	Zermatt-Montreux (4-6)
8	1	15	53	681.417	A	adds	Montreux-Neuchatel (6-7)
8	1	15	54	690.289	A	adds	Basel-Neuchatel (0-7)
8	1	16	55	700.127	B	adds	Basel-Bern (0-3)
8	1	16	56	701.686	B	adds	Interlaken-Bern (5-3)
8	1	17	57	759.243	B	presses	submit (enabled)
8	1	17	58	759.790	A	presses	submit (enabled)
8	1	17	59	759.854	T	submits	cost=28 (opt_cost=22)
8	1	17	60	760.137	R	shows	talking emotion
8	1	17	61	760.138	R	shows	up_left gesture
8	1	17	62	760.235	R	says	you are away from the minimum by 6 francs. let's try again.
8	1	17	63	766.605	R	shows	talking emotion
8	1	17	64	766.607	R	shows	point_front gesture
8	1	17	65	766.696	R	says	by the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
8	2	17	66	778.844	B	presses	compare (enabled)
8	2	17	67	781.627	B	presses	compare (enabled)
8	2	17	68	783.460	B	presses	compare (enabled)
8	2	17	69	784.594	B	presses	compare (enabled)
8	2	17	70	800.795	A	adds	Montreux-Neuchatel (6-7)
8	2	17	71	829.514	A	adds	Interlaken-Montreux (5-6)
8	2	18	72	843.344	B	adds	Interlaken-Bern (5-3)
8	2	18	73	854.137	B	adds	Basel-Neuchatel (0-7)
8	2	19	74	876.883	A	adds	Basel-Zurich (0-2)
8	2	19	75	881.359	A	adds	Luzern-Zurich (1-2)
8	2	20	76	884.060	B	adds	Luzern-Zermatt (1-4)
8	2	20	77	887.552	B	adds	Zermatt-Davos (4-9)
8	2	21	78	905.995	A	adds	Gallen-Davos (8-9)
8	2	21	79	914.526	A	presses	submit (enabled)
8	2	21	80	915.577	B	presses	submit (enabled)
8	2	21	81	915.621	T	submits	cost=29 (opt_cost=22)
8	2	21	82	916.122	R	shows	talking emotion
8	2	21	83	916.123	R	shows	up_left gesture
8	2	21	84	916.223	R	says	you are away from the minimum by 7 francs. let's try again.
8	3	21	85	994.176	B	presses	compare (enabled)
8	3	21	86	996.574	B	presses	compare (enabled)
8	3	21	87	1010.344	A	adds	Zermatt-Montreux (4-6)
8	3	21	88	1018.072	A	adds	Zermatt-Davos (4-9)
8	3	22	89	1020.526	B	adds	Gallen-Davos (8-9)
8	3	22	90	1021.808	B	adds	Zurich-Gallen (2-8)
8	3	23	91	1032.631	A	adds	Luzern-Zurich (1-2)
8	3	23	92	1035.278	A	adds	Luzern-Bern (1-3)
8	3	24	93	1039.993	B	adds	Basel-Bern (0-3)
8	3	24	94	1042.576	B	adds	Basel-Neuchatel (0-7)
8	3	25	95	1046.724	A	adds	Interlaken-Neuchatel (5-7)
8	3	25	96	1049.144	A	presses	submit (enabled)
8	3	25	97	1049.476	B	presses	submit (enabled)
8	3	25	98	1049.509	T	submits	cost=25 (opt_cost=22)
8	3	25	99	1049.829	R	shows	talking emotion
8	3	25	100	1049.831	R	shows	up_left gesture
8	3	25	101	1049.945	R	says	you are away from the minimum by 3 francs. let's try again.
8	4	25	102	1070.637	A	adds	Basel-Neuchatel (0-7)
8	4	25	103	1072.180	A	adds	Basel-Zurich (0-2)
8	4	26	104	1081.392	B	adds	Zurich-Gallen (2-8)
8	4	26	105	1082.644	B	adds	Gallen-Davos (8-9)
8	4	27	106	1095.665	A	adds	Zermatt-Davos (4-9)
8	4	27	107	1098.748	A	adds	Luzern-Zermatt (1-4)
8	4	28	108	1101.426	B	adds	Luzern-Bern (1-3)
8	4	28	109	1102.503	B	adds	Interlaken-Bern (5-3)
8	4	29	110	1105.132	A	adds	Interlaken-Montreux (5-6)
8	4	29	111	1106.760	A	presses	submit (enabled)
8	4	29	112	1106.776	B	presses	submit (enabled)
8	4	29	113	1106.829	T	submits	cost=31 (opt_cost=22)
8	4	29	114	1107.183	R	shows	talking emotion
8	4	29	115	1107.184	R	shows	up_left gesture
8	4	29	116	1107.282	R	says	you are not that far from the minimum; the difference is only 9 francs. i am sure you can do it.
8	5	29	117	1144.675	A	adds	Zermatt-Montreux (4-6)
8	5	29	118	1148.738	A	adds	Zermatt-Davos (4-9)
8	5	30	119	1154.276	B	adds	Gallen-Davos (8-9)
8	5	30	120	1155.619	B	adds	Zurich-Gallen (2-8)
8	5	31	121	1163.316	A	adds	Luzern-Zurich (1-2)
8	5	31	122	1165.933	A	adds	Luzern-Bern (1-3)
8	5	32	123	1169.642	B	adds	Basel-Bern (0-3)
8	5	32	124	1170.954	B	adds	Basel-Neuchatel (0-7)
8	5	33	125	1173.830	A	adds	Interlaken-Neuchatel (5-7)
8	5	33	126	1184.058	B	presses	submit (enabled)
8	5	33	127	1184.776	A	presses	submit (enabled)
8	5	33	128	1184.854	T	submits	cost=25 (opt_cost=22)
8	5	33	129	1185.138	R	shows	talking emotion
8	5	33	130	1185.138	R	shows	up_left gesture
8	5	33	131	1185.259	R	says	you are not that far from the minimum; the difference is only 3 francs. i am sure you can do it.
8	5	33	132	1194.183	R	shows	talking emotion
8	5	33	133	1194.184	R	shows	up_right gesture
8	5	33	134	1194.260	R	says	hey guys, maybe, it would be easier to solve the problem if you look at your previous solutions more.
8	6	33	135	1205.108	B	presses	compare (enabled)
8	6	33	136	1205.791	B	presses	previous (enabled)
8	6	33	137	1206.208	B	presses	previous (enabled)
8	6	33	138	1206.495	B	presses	previous (enabled)
8	6	33	139	1206.692	B	presses	previous (enabled)
8	6	33	140	1207.225	B	presses	compare (enabled)
8	6	33	141	1207.235	B	presses	next (enabled)
8	6	33	142	1207.625	B	presses	compare (enabled)
8	6	33	143	1207.634	B	presses	next (enabled)
8	6	33	144	1207.742	A	presses	help (enabled)
8	6	33	145	1207.825	B	presses	compare (enabled)
8	6	33	146	1207.832	B	presses	next (enabled)
8	6	33	147	1208.425	B	presses	previous (enabled)
8	6	33	148	1212.808	B	presses	previous (enabled)
8	6	33	149	1213.277	B	presses	previous (enabled)
