team_no	attempt_no	turn_no	event_no	time	subject	verb	object
45	1	1	1	0.188	R	shows	observe gesture
45	1	1	2	0.316	R	says	so, ann and bob, let's start building the tracks. i count on you guys. are you ready? also, you need to play this game together, as both of you will see different views at all times. you can talk now to help each other. to see my instructions again, check the information icon on your screens. time to play. let's go!
45	1	1	3	41.829	A	presses	help (enabled)
45	1	1	4	44.666	A	presses	submit (disabled)
45	1	1	5	45.864	A	presses	help (enabled)
45	1	1	6	47.648	A	presses	submit (disabled)
45	1	1	7	48.467	A	presses	help (enabled)
45	1	1	8	51.975	B	presses	help (enabled)
45	1	1	9	52.599	A	presses	submit (disabled)
45	1	1	10	53.940	R	shows	thinking gesture
45	1	1	11	53.946	R	says	hmm, i see.
45	1	1	12	54.287	A	presses	help (enabled)
45	1	1	13	98.899	R	shows	observe gesture
45	1	1	14	102.555	A	presses	help (enabled)
45	1	1	15	138.899	A	adds	Gallen-Davos (8-9)
45	1	1	16	149.945	A	removes	Gallen-Davos (8-9)
45	1	2	17	158.762	B	adds	Zermatt-Davos (4-9)
45	1	2	18	158.848	R	shows	thinking gesture
45	1	2	19	158.859	R	says	hmm, i see.
45	1	2	20	189.955	B	removes	Zermatt-Davos (4-9)
45	1	3	21	197.054	A	adds	Gallen-Davos (8-9)
45	1	3	22	216.193	A	adds	Zurich-Gallen (2-8)
45	1	4	23	226.024	B	adds	Luzern-Davos (1-9)
45	1	4	24	237.087	B	removes	Luzern-Davos (1-9)
45	1	5	25	272.339	A	adds	Zurich-Bern (2-3)
45	1	5	26	291.621	A	adds	Basel-Zurich (0-2)
45	1	6	27	304.738	B	removes	Basel-Zurich (0-2)
45	1	6	28	318.779	B	adds	Zurich-Davos (2-9)
45	1	7	29	355.859	A	removes	Zurich-Davos (2-9)
45	1	7	30	369.006	A	adds	Basel-Bern (0-3)
45	1	8	31	377.938	B	adds	Neuchatel-Bern (7-3)
45	1	8	32	382.515	B	removes	Neuchatel-Bern (7-3)
45	1	9	33	386.694	A	adds	Basel-Neuchatel (0-7)
45	1	9	34	404.328	A	adds	Interlaken-Neuchatel (5-7)
45	1	10	35	418.654	B	adds	Interlaken-Montreux (5-6)
45	1	10	36	427.302	B	adds	Zermatt-Interlaken (4-5)
45	1	11	37	430.870	A	removes	Zermatt-Interlaken (4-5)
45	1	11	38	462.564	A	adds	Montreux-Neuchatel (6-7)
45	1	12	39	476.140	B	removes	Montreux-Neuchatel (6-7)
45	1	12	40	484.216	B	adds	Luzern-Interlaken (1-5)
45	1	13	41	516.237	A	removes	Luzern-Interlaken (1-5)
45	1	13	42	533.466	A	adds	Zermatt-Montreux (4-6)
45	1	14	43	539.925	B	adds	Zermatt-Davos (4-9)
45	1	14	44	559.004	B	adds	Luzern-Zermatt (1-4)
45	1	15	45	559.239	R	shows	observe gesture
45	1	15	46	571.489	A	removes	Zermatt-Davos (4-9)
45	1	15	47	593.759	A	adds	Luzern-Davos (1-9)
45	1	16	48	604.851	B	adds	Luzern-Bern (1-3)
45	1	16	49	620.540	B	adds	Interlaken-Bern (5-3)
45	1	17	50	636.380	A	removes	Luzern-Bern (1-3)
45	1	17	51	650.175	A	removes	Interlaken-Bern (5-3)
45	1	18	52	655.750	B	presses	submit (enabled)
45	1	18	53	669.076	A	presses	help (enabled)
45	1	18	54	705.700	B	presses	submit (enabled)
45	1	18	55	707.966	B	presses	submit (selected)
45	1	18	56	708.800	B	presses	submit (enabled)
45	1	18	57	730.499	B	presses	submit (selected)
45	1	18	58	730.684	B	presses	submit (enabled)
45	1	18	59	735.609	A	presses	submit (enabled)
45	1	18	60	735.686	T	submits	cost=30 (opt_cost=22)
45	1	18	61	738.241	R	shows	talking emotion
45	1	18	62	738.241	R	shows	up_left gesture
45	1	18	63	738.347	R	says	you are not that far from the minimum; the difference is only 8 francs. i am sure you can do it.
45	1	18	64	747.386	R	shows	point_front gesture
45	1	18	65	747.386	R	shows	talking emotion
45	1	18	66	747.405	R	says	by the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
45	2	18	67	755.271	A	presses	help (enabled)
45	2	18	68	760.185	A	presses	compare (enabled)
45	2	18	69	765.107	A	presses	compare (enabled)
45	2	18	70	765.800	A	presses	compare (enabled)
45	2	18	71	766.180	A	presses	compare (enabled)
45	2	18	72	766.847	A	presses	compare (enabled)
45	2	18	73	779.699	B	adds	Zermatt-Davos (4-9)
45	2	18	74	782.077	B	adds	Zermatt-Montreux (4-6)
45	2	19	75	792.199	B	presses	compare (enabled)
45	2	19	76	830.384	B	presses	compare (enabled)
45	2	19	77	847.386	A	adds	Interlaken-Montreux (5-6)
45	2	19	78	857.165	A	adds	Interlaken-Neuchatel (5-7)
45	2	20	79	869.298	B	adds	Interlaken-Bern (5-3)
45	2	20	80	875.859	B	adds	Basel-Neuchatel (0-7)
45	2	21	81	888.050	A	removes	Interlaken-Bern (5-3)
45	2	21	82	899.013	A	adds	Basel-Bern (0-3)
45	2	22	83	909.031	B	adds	Neuchatel-Bern (7-3)
45	2	22	84	911.092	B	removes	Neuchatel-Bern (7-3)
45	2	23	85	932.760	A	adds	Basel-Zurich (0-2)
45	2	23	86	936.738	A	removes	Basel-Zurich (0-2)
45	2	24	87	943.182	B	adds	Luzern-Bern (1-3)
45	2	24	88	952.341	B	adds	Interlaken-Bern (5-3)
45	2	25	89	958.519	A	adds	Luzern-Zurich (1-2)
45	2	25	90	981.368	A	removes	Luzern-Zurich (1-2)
45	2	26	91	988.497	B	removes	Luzern-Bern (1-3)
45	2	26	92	990.055	B	removes	Interlaken-Bern (5-3)
45	2	27	93	1006.064	A	adds	Luzern-Interlaken (1-5)
45	2	27	94	1036.191	A	adds	Zurich-Bern (2-3)
45	2	28	95	1041.384	B	removes	Luzern-Interlaken (1-5)
45	2	28	96	1044.527	B	adds	Zermatt-Interlaken (4-5)
45	2	29	97	1052.600	A	removes	Zermatt-Interlaken (4-5)
45	2	29	98	1056.526	A	adds	Gallen-Davos (8-9)
45	2	30	99	1065.112	B	adds	Zurich-Gallen (2-8)
45	2	30	100	1079.473	B	adds	Luzern-Zurich (1-2)
45	2	31	101	1103.450	A	removes	Zurich-Gallen (2-8)
45	2	31	102	1191.830	A	adds	Luzern-Bern (1-3)
45	2	32	103	1203.444	B	adds	Luzern-Zermatt (1-4)
45	2	32	104	1222.961	B	adds	Zurich-Davos (2-9)
45	2	33	105	1230.125	A	removes	Zurich-Davos (2-9)
45	2	33	106	1270.654	A	removes	Luzern-Zurich (1-2)
45	2	34	107	1280.659	B	adds	Zurich-Gallen (2-8)
45	2	34	108	1282.832	B	removes	Zermatt-Davos (4-9)
45	2	35	109	1340.462	A	adds	Luzern-Zurich (1-2)
45	2	35	110	1342.006	A	removes	Zurich-Bern (2-3)
45	2	36	111	1349.293	B	removes	Luzern-Bern (1-3)
45	2	36	112	1350.703	B	adds	Zurich-Bern (2-3)
45	2	37	113	1371.425	B	presses	compare (enabled)
45	2	37	114	1372.019	B	presses	compare (enabled)
45	2	37	115	1372.324	B	presses	compare (enabled)
45	2	37	116	1372.516	B	presses	compare (enabled)
45	2	37	117	1372.743	B	presses	compare (enabled)
45	2	37	118	1372.949	B	presses	compare (enabled)
45	2	37	119	1373.189	B	presses	compare (enabled)
45	2	37	120	1373.412	B	presses	compare (enabled)
45	2	37	121	1373.456	A	removes	Zurich-Bern (2-3)
45	2	37	122	1379.343	A	adds	Luzern-Bern (1-3)
45	2	38	123	1394.312	B	removes	Luzern-Zermatt (1-4)
45	2	38	124	1492.501	A	presses	submit (enabled)
45	2	38	125	1494.546	T	submits	cost=26 (opt_cost=22)
45	2	38	126	1495.808	B	presses	submit (enabled)
45	2	38	127	1496.292	R	shows	talking emotion
45	2	38	128	1496.318	R	shows	up_left gesture
45	2	38	129	1496.466	R	says	you are away from the minimum by 4 francs. let's try again.
