team_no	attempt_no	turn_no	event_no	time	subject	verb	object
10	1	1	1	0.204	R	shows	observe gesture
10	1	1	2	0.334	R	says	so, ann and bob, let's start building the tracks. i count on you guys. are you ready? also, you need to play this game together, as both of you will see different views at all times. you can talk now to help each other. to see my instructions again, check the information icon on your screens. time to play. let's go!
10	1	1	3	53.525	R	shows	thinking gesture
10	1	1	4	53.544	R	says	hmm, i see.
10	1	1	5	56.192	A	adds	Zermatt-Davos (4-9)
10	1	1	6	98.560	R	shows	observe gesture
10	1	1	7	114.617	A	presses	help (enabled)
10	1	1	8	115.288	B	presses	help (enabled)
10	1	1	9	149.748	A	presses	help (enabled)
10	1	1	10	151.122	B	presses	help (enabled)
10	1	1	11	158.567	R	shows	thinking gesture
10	1	1	12	158.570	R	says	hmm, i see.
10	1	1	13	195.939	A	presses	help (enabled)
10	1	1	14	198.797	A	presses	help (enabled)
10	1	1	15	212.996	A	presses	help (enabled)
10	1	1	16	215.355	B	presses	help (enabled)
10	1	1	17	220.755	B	presses	help (enabled)
10	1	1	18	233.255	B	presses	help (enabled)
10	1	1	19	236.388	B	presses	help (enabled)
10	1	1	20	240.402	A	adds	Zermatt-Interlaken (4-5)
10	1	2	21	248.222	B	presses	help (enabled)
10	1	2	22	248.772	B	presses	help (enabled)
10	1	2	23	256.236	A	presses	help (enabled)
10	1	2	24	261.738	B	presses	help (enabled)
10	1	2	25	278.523	R	shows	observe gesture
10	1	2	26	300.155	B	presses	help (enabled)
10	1	2	27	302.722	B	presses	help (enabled)
10	1	2	28	316.055	B	adds	Luzern-Zermatt (1-4)
10	1	2	29	334.228	B	adds	Luzern-Zurich (1-2)
10	1	3	30	340.922	B	presses	submit (disabled)
10	1	3	31	343.811	A	adds	Zurich-Bern (2-3)
10	1	3	32	349.212	A	adds	Basel-Bern (0-3)
10	1	4	33	355.488	B	adds	Basel-Neuchatel (0-7)
10	1	4	34	360.822	B	adds	Neuchatel-Bern (7-3)
10	1	5	35	368.058	A	adds	Interlaken-Bern (5-3)
10	1	5	36	376.505	A	adds	Interlaken-Montreux (5-6)
10	1	6	37	387.117	B	adds	Gallen-Davos (8-9)
10	1	6	38	387.435	R	shows	observe gesture
10	1	6	39	402.959	B	adds	Montreux-Neuchatel (6-7)
10	1	7	40	426.053	A	presses	submit (enabled)
10	1	7	41	426.777	T	submits	cost=37 (opt_cost=22)
10	1	7	42	427.754	B	presses	submit (enabled)
10	1	7	43	427.980	R	shows	up_left gesture
10	1	7	44	427.980	R	shows	talking emotion
10	1	7	45	428.060	R	says	you are not that far from the minimum; the difference is only 15 francs. i am sure you can do it.
10	1	7	46	437.302	R	shows	talking emotion
10	1	7	47	437.302	R	shows	point_front gesture
10	1	7	48	437.306	R	says	by the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
10	2	7	49	453.942	B	presses	compare (enabled)
10	2	7	50	458.601	R	shows	observe gesture
10	2	7	51	462.821	B	presses	compare (enabled)
10	2	7	52	464.138	B	presses	compare (enabled)
10	2	7	53	465.309	B	presses	apply (enabled)
10	2	7	54	465.319	B	loads	[(0, 3), (0, 7), (1, 2), (1, 4), (2, 3), (4, 5), (4, 9), (5, 3), (5, 6), (6, 7), (7, 3), (8, 9)]
10	2	7	55	467.538	B	presses	compare (enabled)
10	2	7	56	468.120	B	presses	apply (enabled)
10	2	7	57	468.130	B	loads	[(0, 3), (0, 7), (1, 2), (1, 4), (2, 3), (4, 5), (4, 9), (5, 3), (5, 6), (6, 7), (7, 3), (8, 9)]
10	2	7	58	468.846	B	presses	apply (enabled)
10	2	7	59	469.441	B	presses	apply (enabled)
10	2	7	60	469.709	A	presses	help (enabled)
10	2	7	61	471.568	A	presses	help (enabled)
10	2	7	62	472.179	A	presses	help (enabled)
10	2	7	63	473.463	A	presses	help (enabled)
10	2	7	64	473.606	B	presses	apply (enabled)
10	2	7	65	473.616	B	loads	[(0, 3), (0, 7), (1, 2), (1, 4), (2, 3), (4, 5), (4, 9), (5, 3), (5, 6), (6, 7), (7, 3), (8, 9)]
10	2	7	66	474.344	B	presses	apply (enabled)
10	2	7	67	475.721	B	presses	apply (enabled)
10	2	7	68	475.731	B	loads	[(0, 3), (0, 7), (1, 2), (1, 4), (2, 3), (4, 5), (4, 9), (5, 3), (5, 6), (6, 7), (7, 3), (8, 9)]
10	2	7	69	476.413	B	presses	apply (enabled)
10	2	7	70	484.754	B	presses	submit (enabled)
10	2	7	71	489.445	A	presses	submit (enabled)
10	2	7	72	489.535	T	submits	cost=37 (opt_cost=22)
10	2	7	73	490.833	R	shows	talking emotion
10	2	7	74	490.833	R	shows	up_left gesture
10	2	7	75	490.934	R	says	you are away from the minimum by 15 francs. let's try again.
10	3	7	76	508.288	A	adds	Montreux-Neuchatel (6-7)
10	3	7	77	516.601	A	adds	Interlaken-Montreux (5-6)
10	3	8	78	540.589	B	adds	Zermatt-Interlaken (4-5)
10	3	8	79	550.019	B	adds	Luzern-Zermatt (1-4)
10	3	9	80	558.852	A	adds	Luzern-Bern (1-3)
10	3	9	81	565.822	A	adds	Basel-Bern (0-3)
10	3	10	82	578.615	R	shows	thinking gesture
10	3	10	83	578.619	R	says	hmm, i see.
10	3	10	84	582.140	B	adds	Basel-Zurich (0-2)
10	3	10	85	589.590	B	adds	Zurich-Gallen (2-8)
10	3	11	86	593.993	A	adds	Gallen-Davos (8-9)
10	3	11	87	600.615	A	presses	submit (enabled)
10	3	11	88	600.754	T	submits	cost=27 (opt_cost=22)
10	3	11	89	600.888	B	presses	submit (enabled)
10	3	11	90	602.005	R	shows	talking emotion
10	3	11	91	602.007	R	shows	up_left gesture
10	3	11	92	602.095	R	says	you are not that far from the minimum; the difference is only 5 francs. i am sure you can do it.
10	4	11	93	619.218	A	adds	Interlaken-Montreux (5-6)
10	4	11	94	627.562	A	adds	Interlaken-Neuchatel (5-7)
10	4	12	95	636.288	B	adds	Neuchatel-Bern (7-3)
10	4	12	96	640.622	B	adds	Basel-Bern (0-3)
10	4	13	97	646.093	A	adds	Basel-Zurich (0-2)
10	4	13	98	654.387	A	adds	Zurich-Gallen (2-8)
10	4	14	99	661.922	B	adds	Gallen-Davos (8-9)
10	4	14	100	666.437	B	adds	Zurich-Davos (2-9)
10	4	15	101	671.986	A	adds	Luzern-Zurich (1-2)
10	4	15	102	677.266	A	adds	Luzern-Zermatt (1-4)
10	4	16	103	679.887	A	presses	submit (enabled)
10	4	16	104	683.392	T	submits	cost=34 (opt_cost=22)
10	4	16	105	684.406	B	presses	submit (enabled)
10	4	16	106	684.702	R	shows	talking emotion
10	4	16	107	684.704	R	shows	up_left gesture
10	4	16	108	684.782	R	says	you are not that far from the minimum; the difference is only 12 francs. i am sure you can do it.
10	5	16	109	708.076	B	adds	Gallen-Davos (8-9)
10	5	16	110	716.299	B	adds	Zurich-Gallen (2-8)
10	5	17	111	722.754	A	adds	Zurich-Bern (2-3)
10	5	17	112	730.560	A	adds	Basel-Bern (0-3)
10	5	18	113	738.673	B	adds	Basel-Neuchatel (0-7)
10	5	18	114	744.243	B	adds	Montreux-Neuchatel (6-7)
10	5	19	115	749.240	A	adds	Interlaken-Montreux (5-6)
10	5	19	116	760.515	A	adds	Zermatt-Interlaken (4-5)
10	5	20	117	797.772	B	adds	Luzern-Zermatt (1-4)
10	5	20	118	798.782	A	presses	submit (enabled)
10	5	20	119	801.823	T	submits	cost=26 (opt_cost=22)
10	5	20	120	802.804	B	presses	submit (enabled)
10	5	20	121	803.137	R	shows	talking emotion
10	5	20	122	803.139	R	shows	up_left gesture
10	5	20	123	803.223	R	says	you are not that far from the minimum; the difference is only 4 francs. i am sure you can do it.
10	5	20	124	811.899	R	shows	up_right gesture
10	5	20	125	811.900	R	shows	talking emotion
10	5	20	126	811.972	R	says	hey guys, maybe, it would be easier to solve the problem if you look at your previous solutions more.
10	6	20	127	829.200	B	adds	Luzern-Zurich (1-2)
10	6	20	128	836.211	B	adds	Luzern-Bern (1-3)
10	6	21	129	845.052	A	adds	Basel-Bern (0-3)
10	6	21	130	851.764	A	adds	Basel-Neuchatel (0-7)
10	6	22	131	860.032	B	adds	Montreux-Neuchatel (6-7)
10	6	22	132	862.581	B	adds	Interlaken-Montreux (5-6)
10	6	23	133	868.402	A	adds	Zermatt-Interlaken (4-5)
10	6	23	134	875.622	A	adds	Zermatt-Davos (4-9)
10	6	24	135	881.254	B	adds	Gallen-Davos (8-9)
10	6	24	136	881.815	A	presses	submit (enabled)
10	6	24	137	883.366	T	submits	cost=25 (opt_cost=22)
10	6	24	138	884.334	B	presses	submit (enabled)
10	6	24	139	884.619	R	shows	talking emotion
10	6	24	140	884.622	R	shows	up_left gesture
10	6	24	141	884.696	R	says	you are not that far from the minimum; the difference is only 3 francs. i am sure you can do it.
10	7	24	142	901.666	B	adds	Luzern-Zurich (1-2)
10	7	24	143	903.891	B	adds	Zurich-Bern (2-3)
10	7	25	144	913.770	A	adds	Basel-Bern (0-3)
10	7	25	145	917.707	A	adds	Basel-Neuchatel (0-7)
10	7	26	146	921.934	B	adds	Montreux-Neuchatel (6-7)
10	7	26	147	923.352	B	adds	Interlaken-Montreux (5-6)
10	7	27	148	929.199	A	adds	Zermatt-Interlaken (4-5)
10	7	27	149	935.444	A	adds	Zermatt-Davos (4-9)
10	7	28	150	940.565	B	adds	Gallen-Davos (8-9)
10	7	28	151	940.986	A	presses	submit (enabled)
10	7	28	152	941.045	T	submits	cost=25 (opt_cost=22)
10	7	28	153	941.404	B	presses	submit (enabled)
10	7	28	154	942.302	R	shows	talking emotion
10	7	28	155	942.302	R	shows	up_left gesture
10	7	28	156	942.391	R	says	you are away from the minimum by 3 francs. let's try again.
10	8	28	157	952.875	B	adds	Gallen-Davos (8-9)
10	8	28	158	957.051	B	adds	Zurich-Gallen (2-8)
10	8	29	159	962.691	A	adds	Basel-Zurich (0-2)
10	8	29	160	974.365	A	adds	Basel-Bern (0-3)
10	8	30	161	979.212	B	adds	Luzern-Bern (1-3)
10	8	30	162	983.291	B	adds	Luzern-Interlaken (1-5)
10	8	31	163	987.736	A	adds	Zermatt-Interlaken (4-5)
10	8	31	164	991.978	A	adds	Zermatt-Montreux (4-6)
10	8	32	165	1004.702	B	adds	Montreux-Neuchatel (6-7)
10	8	32	166	1006.205	A	presses	submit (enabled)
10	8	32	167	1024.985	T	submits	cost=26 (opt_cost=22)
10	8	32	168	1025.954	B	presses	submit (enabled)
10	8	32	169	1026.245	R	shows	up_left gesture
10	8	32	170	1026.245	R	shows	talking emotion
10	8	32	171	1026.334	R	says	you are not that far from the minimum; the difference is only 4 francs. i am sure you can do it.
10	9	32	172	1043.564	B	adds	Interlaken-Neuchatel (5-7)
10	9	32	173	1047.089	B	adds	Interlaken-Montreux (5-6)
10	9	33	174	1055.640	A	adds	Zermatt-Montreux (4-6)
10	9	33	175	1063.695	A	adds	Luzern-Zermatt (1-4)
10	9	34	176	1068.137	B	adds	Luzern-Davos (1-9)
10	9	34	177	1069.416	B	adds	Gallen-Davos (8-9)
10	9	35	178	1073.422	A	adds	Zurich-Gallen (2-8)
10	9	35	179	1076.738	A	adds	Zurich-Bern (2-3)
10	9	36	180	1081.365	B	adds	Basel-Bern (0-3)
10	9	36	181	1082.114	A	presses	submit (enabled)
10	9	36	182	1082.183	T	submits	cost=26 (opt_cost=22)
10	9	36	183	1082.998	B	presses	submit (enabled)
10	9	36	184	1083.593	R	shows	talking emotion
10	9	36	185	1083.593	R	shows	up_left gesture
10	9	36	186	1083.687	R	says	you are away from the minimum by 4 francs. let's try again.
10	10	36	187	1093.936	B	adds	Gallen-Davos (8-9)
10	10	36	188	1095.584	B	adds	Zurich-Gallen (2-8)
10	10	37	189	1104.661	A	adds	Luzern-Zurich (1-2)
10	10	37	190	1109.689	A	adds	Luzern-Zermatt (1-4)
10	10	38	191	1118.341	B	adds	Zermatt-Montreux (4-6)
10	10	38	192	1124.242	B	adds	Interlaken-Montreux (5-6)
10	10	39	193	1128.213	A	adds	Interlaken-Neuchatel (5-7)
10	10	39	194	1131.855	A	adds	Basel-Neuchatel (0-7)
10	10	40	195	1136.876	B	adds	Basel-Bern (0-3)
10	10	40	196	1137.587	A	presses	submit (enabled)
10	10	40	197	1138.158	T	submits	cost=26 (opt_cost=22)
10	10	40	198	1139.066	B	presses	submit (enabled)
10	10	40	199	1139.423	R	shows	talking emotion
10	10	40	200	1139.425	R	shows	up_left gesture
10	10	40	201	1139.516	R	says	you are away from the minimum by 4 francs. let's try again.
10	10	40	202	1145.814	R	shows	up_right gesture
10	10	40	203	1145.814	R	shows	talking emotion
10	10	40	204	1145.888	R	says	hey guys, maybe, it would be easier to solve the problem if you look at your previous solutions more.
10	11	40	205	1165.333	B	adds	Montreux-Neuchatel (6-7)
10	11	40	206	1167.011	B	adds	Zermatt-Montreux (4-6)
10	11	41	207	1172.394	A	adds	Zermatt-Davos (4-9)
10	11	41	208	1177.091	A	adds	Gallen-Davos (8-9)
10	11	42	209	1180.938	B	adds	Zurich-Gallen (2-8)
10	11	42	210	1187.784	B	adds	Basel-Zurich (0-2)
10	11	43	211	1201.017	A	adds	Basel-Bern (0-3)
10	11	43	212	1213.717	A	adds	Luzern-Bern (1-3)
10	11	44	213	1219.478	B	adds	Luzern-Interlaken (1-5)
10	11	44	214	1220.047	A	presses	submit (enabled)
10	11	44	215	1220.146	T	submits	cost=27 (opt_cost=22)
10	11	44	216	1220.896	B	presses	submit (enabled)
10	11	44	217	1221.450	R	shows	talking emotion
10	11	44	218	1221.461	R	shows	up_left gesture
10	11	44	219	1221.537	R	says	you are away from the minimum by 5 francs. let's try again.
10	12	44	220	1257.633	B	adds	Basel-Zurich (0-2)
10	12	44	221	1259.370	B	adds	Zurich-Davos (2-9)
10	12	45	222	1264.943	A	removes	Zurich-Davos (2-9)
10	12	45	223	1269.522	A	removes	Basel-Zurich (0-2)
10	12	46	224	1274.867	B	adds	Interlaken-Bern (5-3)
10	12	46	225	1276.477	B	adds	Interlaken-Neuchatel (5-7)
10	12	47	226	1289.895	A	adds	Zurich-Bern (2-3)
10	12	47	227	1294.447	A	adds	Zurich-Gallen (2-8)
10	12	48	228	1300.297	B	adds	Gallen-Davos (8-9)
10	12	48	229	1302.615	B	adds	Zermatt-Davos (4-9)
10	12	49	230	1306.294	A	adds	Luzern-Zermatt (1-4)
10	12	49	231	1332.578	B	presses	compare (enabled)
10	12	49	232	1333.777	B	presses	previous (enabled)
10	12	49	233	1334.240	B	presses	previous (enabled)
10	12	49	234	1334.638	B	presses	previous (enabled)
10	12	49	235	1335.028	B	presses	previous (enabled)
10	12	49	236	1335.566	B	presses	previous (enabled)
10	12	49	237	1335.835	B	presses	previous (enabled)
10	12	49	238	1336.008	B	presses	previous (enabled)
10	12	49	239	1336.163	B	presses	previous (enabled)
10	12	49	240	1336.361	B	presses	previous (enabled)
10	12	49	241	1336.519	B	presses	previous (enabled)
10	12	49	242	1337.572	B	presses	compare (enabled)
10	12	49	243	1337.602	B	presses	next (enabled)
10	12	49	244	1337.869	B	presses	compare (enabled)
10	12	49	245	1337.878	B	presses	next (enabled)
10	12	49	246	1338.266	B	presses	compare (enabled)
10	12	49	247	1338.285	B	presses	next (enabled)
10	12	49	248	1338.619	B	presses	compare (enabled)
10	12	49	249	1338.634	B	presses	next (enabled)
10	12	49	250	1339.161	B	presses	compare (enabled)
10	12	49	251	1339.171	B	presses	next (enabled)
10	12	49	252	1339.746	B	presses	compare (enabled)
10	12	49	253	1339.762	B	presses	next (enabled)
10	12	49	254	1340.264	B	presses	compare (enabled)
10	12	49	255	1340.278	B	presses	next (enabled)
10	12	49	256	1340.830	B	presses	compare (enabled)
10	12	49	257	1340.841	B	presses	next (enabled)
10	12	49	258	1341.267	B	presses	compare (enabled)
10	12	49	259	1341.278	B	presses	next (enabled)
10	12	49	260	1341.629	B	presses	compare (enabled)
10	12	49	261	1341.643	B	presses	next (enabled)
10	12	49	262	1342.294	B	presses	compare (enabled)
10	12	49	263	1342.928	B	presses	previous (enabled)
10	12	49	264	1343.111	B	presses	previous (enabled)
10	12	49	265	1343.427	B	presses	previous (enabled)
10	12	49	266	1343.764	B	presses	previous (enabled)
10	12	49	267	1344.130	B	presses	previous (enabled)
10	12	49	268	1345.464	B	presses	previous (enabled)
10	12	49	269	1346.105	B	presses	previous (enabled)
10	12	49	270	1347.109	B	presses	compare (enabled)
10	12	49	271	1347.119	B	presses	next (enabled)
10	12	49	272	1347.494	B	presses	compare (enabled)
10	12	49	273	1347.507	B	presses	next (enabled)
10	12	49	274	1348.251	B	presses	previous (enabled)
10	12	49	275	1349.162	B	presses	compare (enabled)
10	12	49	276	1349.172	B	presses	next (enabled)
10	12	49	277	1351.730	B	presses	compare (enabled)
10	12	49	278	1351.745	B	presses	next (enabled)
10	12	49	279	1352.143	B	presses	compare (enabled)
10	12	49	280	1352.157	B	presses	next (enabled)
10	12	49	281	1352.396	B	presses	compare (enabled)
10	12	49	282	1352.410	B	presses	next (enabled)
10	12	49	283	1352.696	B	presses	compare (enabled)
10	12	49	284	1352.709	B	presses	next (enabled)
10	12	49	285	1352.959	B	presses	compare (enabled)
10	12	49	286	1352.973	B	presses	next (enabled)
10	12	49	287	1353.229	B	presses	compare (enabled)
10	12	49	288	1353.294	A	adds	Zermatt-Montreux (4-6)
10	12	50	289	1353.529	B	presses	compare (enabled)
10	12	50	290	1353.777	B	presses	compare (enabled)
10	12	50	291	1354.018	B	presses	compare (enabled)
10	12	50	292	1354.306	B	presses	compare (enabled)
10	12	50	293	1366.351	B	adds	Basel-Zurich (0-2)
10	12	50	294	1370.942	B	adds	Basel-Neuchatel (0-7)
10	12	51	295	1373.328	A	presses	submit (enabled)
10	12	51	296	1374.029	T	submits	cost=32 (opt_cost=22)
10	12	51	297	1374.996	B	presses	submit (enabled)
10	12	51	298	1375.575	R	shows	talking emotion
10	12	51	299	1375.576	R	shows	up_left gesture
10	12	51	300	1375.741	R	says	you are not that far from the minimum; the difference is only 10 francs. i am sure you can do it.
